"id","answer"
1630336330730225665,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1631042040933883904,"{ 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high', 'having energy' : 'high' }"
1630632148272304128,"{ 'having energy' : 'high' }"
1631157296326639616,"{ 'anxiety' : 'medium', 'balance in the various aspects of own life' : 'medium' }"
1625649519491776513,"{ 'happiness' : 'high' }"
1628687274689929222,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1629184257792036865,"{ 'expressing trust' : 'low', 'financial/material worry' : 'high' }"
1630899797874864128,"{ 'anxiety' : 'high', 'financial/material worry' : 'high' }"
1628471851797323776,"{ 'happiness' : 'high' }"
1628449847643602946,"{ 'depression' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1629576291224567808,"{ 'self-esteem' : 'high', 'mastery (ability, capability)' : 'high' }"
1631264465596366850,"{ 'expressing gratitude' : 'high' }"
1628810450660913155,"{ 'financial/material worry' : 'high' }"
1632033672688988160,"{ 'balance in the various aspects of own life' : 'high' }"
1631299260669935616,"{ 'anxiety' : 'high', 'expressing trust' : 'low', 'financial/material worry' : 'high' }"
1628649169517772812,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1629985050082127876,"{ 'expressing optimism' : 'high', 'expressing altruism' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1631173069724327937,"{ 'volunteering' : 'high' }"
1628442647747600386,"{ 'happiness' : 'high' }"
1626259835200368641,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'volunteering' : 'high' }"
1632446867886813185,"{ 'expressing empathy' : 'high' }"
1629116475876290560,"{ 'happiness' : 'high', 'mastery (ability, capability)' : 'high' }"
1627813410120540161,"{ 'happiness' : 'high' }"
1626136102452056064,"{ 'resilience' : 'medium', 'mastery (ability, capability)' : 'medium' }"
1632225887570604033,"{ 'happiness' : 'high' }"
1627321533558362113,"{ 'resilience' : 'medium', 'expressing altruism' : 'high' }"
1626764002574626816,"{ 'feeling having a political voice' : 'high' }"
1629506024913747968,"{ 'feeling having a political voice' : 'high' }"
1630066211819249664,"{ 'expressing altruism' : 'high', 'charitable giving/helping' : 'high', 'expressing empathy' : 'high' }"
1631146194012368896,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'medium' }"
1631864267707387904,"{ 'happiness' : 'high', 'expressing altruism' : 'medium' }"
1626070231935512577,"{ 'expressing trust' : 'low', 'feeling having a political voice' : 'high' }"
1630734154810703872,"{ 'loneliness' : 'medium' }"
1632939366602375169,"{ 'self-esteem' : 'high', 'mastery (ability, capability)' : 'high' }"
1633175499131486208,"{ 'happiness' : 'high' }"
1630749858549186561,"{ 'happiness' : 'high' }"
1628453816755683328,"{ 'happiness' : 'high', 'expressing trust' : 'high' }"
1629463592260055042,"{ 'expressing trust' : 'low' }"
1628659328784777216,"{ 'anxiety' : 'high', 'ptsd (post-traumatic stress disorder)' : 'high' }"
1631910402094424065,"{ 'happiness' : 'high' }"
1627640640522620932,"{ 'happiness' : 'high' }"
1628518782925668353,"{ 'promoting good' : 'high' }"
1628205400205193216,"{ 'quality of relationships' : 'high' }"
1628582412409008131,"{ 'expressing empathy' : 'high' }"
1632340675558621184,"{ 'having hope' : 'medium' }"
1629987188518551555,"{ 'happiness' : 'high' }"
1629467951362367488,"{ 'happiness' : 'medium', 'quality of relationships' : 'high', 'having hope' : 'high' }"
1628934560095342596,"{ 'feeling having a political voice' : 'high' }"
1626355582721564672,"{ 'purpose in life' : 'high', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1627203682105192449,"{ 'mastery (ability, capability)' : 'medium' }"
1629410590140645377,"{ 'resilience' : 'high', 'belonging to society' : 'high', 'feeling having a political voice' : 'high' }"
1631780495624159232,"{ 'depression' : 'medium', 'quality of relationships' : 'low', 'expressing empathy' : 'high' }"
1627665715682500610,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626148518560772098,"{ 'happiness' : 'high', 'promoting good' : 'medium' }"
1632057384477523970,"{ 'expressing trust' : 'low', 'promoting good' : 'low' }"
1628188124030410755,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1628981589635133440,"{ 'financial/material worry' : 'high' }"
1633864945644326919,"{ 'self-esteem' : 'high', 'financial/material worry' : 'high' }"
1626071935573536768,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1631436895564472320,"{ 'expressing optimism' : 'high', 'feeling having a political voice' : 'high' }"
1629989388951203845,"{ 'purpose in life' : 'high', 'mastery (ability, capability)' : 'high', 'financial/material worry' : 'low' }"
1630471986236252160,"{ 'financial/material worry' : 'high' }"
1633171816775659523,"{ 'quality of relationships' : 'medium', 'promoting good' : 'high' }"
1626187466980921344,"{ 'describing smoking related health issues' : 'medium' }"
1633889017992232967,"{ 'depression' : 'high', 'having hope' : 'low', 'expressing empathy' : 'high' }"
1609367356060454913,"{ 'promoting good' : 'high' }"
1628885589838774273,"{ 'happiness' : 'high', 'balance in the various aspects of own life' : 'high', 'promoting good' : 'high' }"
1629016529252622337,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'medium' }"
1629940033703616513,"{ 'expressing optimism' : 'high' }"
1625973559527964681,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1634091799550758912,"{ 'happiness' : 'high' }"
1631894482378719232,"{ 'promoting good' : 'medium' }"
1632213660767494146,"{ 'seeking for forgiveness' : 'medium' }"
1629689481124085760,"{ 'self-esteem' : 'low' }"
1626228847774687233,"{ 'expressing trust' : 'low', 'feeling having a political voice' : 'high' }"
1632770822677975040,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'expressing empathy' : 'high' }"
1630991195995340806,"{ 'purpose in life' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'describing health limitations' : 'low' }"
1631677783767228421,"{ 'anxiety' : 'high', 'expressing altruism' : 'high', 'financial/material worry' : 'high', 'describing health limitations' : 'high' }"
1626006448688795650,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'having hope' : 'high' }"
1626755308788805632,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1629492355962138624,"{ 'perceiving discrimination' : 'high' }"
1634164007593467905,"{ 'expressing optimism' : 'high', 'expressing trust' : 'high', 'expressing government approval' : 'high' }"
1627819712704049153,"{ 'fear of future' : 'high', 'expressing altruism' : 'high', 'financial/material worry' : 'high', 'expressing empathy' : 'high' }"
1632012122535124995,"{ 'happiness' : 'high', 'having hope' : 'high' }"
1631658275732172800,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'expressing empathy' : 'high' }"
1632719587434442753,"{ 'expressing altruism' : 'high', 'promoting good' : 'high', 'having energy' : 'high' }"
1631016783984447488,"{ 'having hope' : 'high', 'expressing empathy' : 'high', 'self-esteem' : 'high', 'expressing trust' : 'medium' }"
1632356783149789184,"{ 'suffering' : 'high', 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1632646438780825601,"{ 'having hope' : 'high' }"
1632608283805507586,"{ 'happiness' : 'high' }"
1631326356909748225,"{ 'suffering' : 'high', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high' }"
1627545885969186816,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1627385961675100160,"{ 'fear of future' : 'high', 'financial/material worry' : 'high' }"
1634166396450926595,"{ 'happiness' : 'high' }"
1630981595900280849,"{ 'feeling having a political voice' : 'high' }"
1627904833784094722,"{ 'anxiety' : 'high' }"
1625891602408374273,"{ 'expressing altruism' : 'low', 'financial/material worry' : 'high' }"
1629551688339148801,"{ 'happiness' : 'medium', 'loneliness' : 'medium' }"
1626146423581380615,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632284509956632576,"{ 'expressing trust' : 'high' }"
1627579288361861120,"{ 'quality of relationships' : 'low' }"
1626696440390078487,"{ 'expressing job satisfaction' : 'high', 'expressing gratitude' : 'high', 'expressing empathy' : 'high', 'expressing government approval' : 'low' }"
1632477616098664448,"{ 'having hope' : 'medium' }"
1629580553673482241,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high' }"
1628689525240172551,"{ 'expressing empathy' : 'high' }"
1630668529904001025,"{ 'happiness' : 'high', 'having hope' : 'high' }"
1632254070768517120,"{ 'happiness' : 'high', 'mastery (ability, capability)' : 'high' }"
1627943218443857920,"{ 'expressing trust' : 'low', 'having hope' : 'medium' }"
1630689677329203205,"{ 'suffering' : 'high', 'describing health limitations' : 'high', 'expressing altruism' : 'medium', 'promoting good' : 'medium' }"
1633866727187415040,"{ 'depression' : 'high', 'financial/material worry' : 'high' }"
1626228671668432901,"{ 'expressing trust' : 'medium' }"
1630392288621867009,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632969362964619265,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'having hope' : 'high' }"
1630643798429581338,"{ 'resilience' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1628374267665735683,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high' }"
1630629590275174401,"{ 'belonging to society' : 'low', 'feeling having a political voice' : 'high' }"
1631837388468285440,"{ 'mastery (ability, capability)' : 'high', 'self-esteem' : 'high' }"
1609356999996674049,"{ 'expressing optimism' : 'high', 'having hope' : 'high' }"
1630968530999943168,"{ 'feeling having a political voice' : 'high', 'expressing optimism' : 'high', 'expressing trust' : 'medium' }"
1631643694834110471,"{ 'resilience' : 'high', 'expressing delayed gratification' : 'high' }"
1631014751873499136,"{ 'belonging to society' : 'high' }"
1625700967583830017,"{ 'happiness' : 'medium', 'financial/material worry' : 'high' }"
1633060325216976900,"{ 'happiness' : 'medium' }"
1629463220258758656,"{ 'expressing optimism' : 'high', 'expressing trust' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1628582972969603072,"{ 'expressing optimism' : 'medium', 'having hope' : 'high' }"
1626632911817408512,"{ 'happiness' : 'high', 'promoting good' : 'medium' }"
1631059035549052929,"{ 'resilience' : 'high', 'mastery (ability, capability)' : 'high' }"
1633024368413483008,"{ 'quality of relationships' : 'medium' }"
1629196498473713665,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1632741027831508993,"{ 'happiness' : 'high', 'expressing trust' : 'high' }"
1628345227516977152,"{ 'mastery (ability, capability)' : 'low' }"
1629518359527055363,"{ 'anxiety' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1634331081267638278,"{ 'depression' : 'medium', 'describing health limitations' : 'medium' }"
1626792217888301057,"{ 'anxiety' : 'high', 'expressing trust' : 'low' }"
1630658864273039386,"{ 'suffering' : 'high', 'expressing altruism' : 'high', 'financial/material worry' : 'high', 'describing health limitations' : 'high' }"
1629193889855963136,"{ 'happiness' : 'high' }"
1631456663189479424,"{ 'expressing trust' : 'medium' }"
1627139611871916032,"{ 'happiness' : 'high' }"
1632608122299887616,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'expressing empathy' : 'high' }"
1627821611733725188,"{ 'feeling having a political voice' : 'high' }"
1630437488434065409,"{ 'fear of future' : 'high', 'belief in god' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1630141476079296514,"{ 'happiness' : 'medium' }"
1632285447035469824,"{ 'purpose in life' : 'high', 'belief in god' : 'high', 'promoting good' : 'high' }"
1627768949881335808,"{ 'happiness' : 'high', 'expressing trust' : 'high', 'financial/material worry' : 'high' }"
1628522975694659585,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'high' }"
1630012060481490946,"{ 'expressing altruism' : 'high', 'expressing empathy' : 'high' }"
1632936768306544640,"{ 'happiness' : 'high', 'expressing empathy' : 'high' }"
1629274799066300417,"{ 'feeling having a political voice' : 'high' }"
1631568606655041536,"{ 'happiness' : 'high', 'expressing altruism' : 'medium' }"
1629088699035136000,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1630032882013208577,"{ 'having energy' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high' }"
1627038473587937281,"{ 'quality of relationships' : 'low' }"
1626419879627702272,"{ 'mastery (ability, capability)' : 'high' }"
1625860006158696449,"{ 'happiness' : 'medium', 'expressing altruism' : 'high', 'promoting good' : 'high' }"
1630967312651108352,"{ 'expressing trust' : 'medium', 'financial/material worry' : 'high', 'expressing empathy' : 'high' }"
1626719323296514049,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1631965177410359298,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1628187549687742465,"{ 'purpose in life' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high' }"
1631226306149974023,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'financial/material worry' : 'low' }"
1628704689972822017,"{ 'resilience' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1626065001332056065,"{ 'suffering' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630860946062077952,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1631149098194681856,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1629405361944817664,"{ 'fear of future' : 'high' }"
1626703836055314433,"{ 'suffering' : 'high', 'perceiving discrimination' : 'high' }"
1634312035868573708,"{ 'happiness' : 'high', 'expressing altruism' : 'high' }"
1629447065892802561,"{ 'belief in god' : 'high' }"
1626642501774848000,"{ 'fear of future' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1632271437296795652,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1627668173842677766,"{ 'perceiving discrimination' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1625933797232414734,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1626764514141286401,"{ 'feeling having a political voice' : 'high' }"
1627522551688884224,"{ 'expressing optimism' : 'high' }"
1626636725068890128,"{ 'having hope' : 'medium' }"
1631826394169896962,"{ 'happiness' : 'high' }"
1634245339820466177,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'promoting good' : 'high' }"
1630447021952737280,"{ 'belonging to society' : 'high' }"
1628720789754195969,"{ 'expressing altruism' : 'high' }"
1632023577317855239,"{ 'expressing altruism' : 'high', 'charitable giving/helping' : 'high' }"
1628245529703460864,"{ 'anxiety' : 'high', 'perceiving discrimination' : 'high' }"
1629470448458104833,"{ 'perceiving discrimination' : 'high' }"
1632297305331097603,"{ 'expressing job satisfaction' : 'medium', 'mastery (ability, capability)' : 'high' }"
1631237287697580033,"{ 'happiness' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1633862329933676544,"{ 'financial/material worry' : 'high' }"
1630414949037252609,"{ 'fear of future' : 'high', 'expressing trust' : 'low', 'feeling having a political voice' : 'high' }"
1626715855743766529,"{ 'mastery (ability, capability)' : 'low' }"
1629620325699731457,"{ 'feeling having a political voice' : 'medium' }"
1627292791532290051,"{ 'expressing optimism' : 'high', 'having hope' : 'high' }"
1626587232223248384,"{ 'happiness' : 'high' }"
1629594915666808832,"{ 'self-esteem' : 'high' }"
1632969224439070720,"{ 'depression' : 'high', 'loneliness' : 'high', 'financial/material worry' : 'high', 'ptsd (post-traumatic stress disorder)' : 'high' }"
1631032388871667712,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'medium', 'expressing empathy' : 'high' }"
1627941062923927553,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'medium' }"
1627415080810995712,"{ 'suffering' : 'high', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high' }"
1633930572740407298,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'expressing empathy' : 'high' }"
1629330074775478272,"{ 'religious criticism' : 'medium', 'life after death belief' : 'high' }"
1632350580080521216,"{ 'anxiety' : 'high', 'balance in the various aspects of own life' : 'low' }"
1626265186934960128,"{ 'expressing altruism' : 'high', 'promoting good' : 'high' }"
1632088076511002624,"{ 'resilience' : 'low', 'expressing trust' : 'low' }"
1625876771966005249,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1629660864365182977,"{ 'happiness' : 'medium' }"
1628073972087812096,"{ 'feeling pain' : 'high', 'mastery (ability, capability)' : 'low', 'describing health limitations' : 'high' }"
1629542018392424448,"{ 'expressing altruism' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632182774588141570,"{ 'happiness' : 'high', 'expressing altruism' : 'low' }"
1626040530541985794,"{ 'expressing trust' : 'low', 'feeling having a political voice' : 'high' }"
1627561156561842176,"{ 'quality of relationships' : 'low' }"
1627829634674069505,"{ 'depression' : 'high', 'loneliness' : 'high', 'ptsd (post-traumatic stress disorder)' : 'high' }"
1629819503180652544,"{ 'happiness' : 'medium', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1633980989767655425,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1628158178591404033,"{ 'resilience' : 'high', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high', 'describing health limitations' : 'medium' }"
1628444258335174656,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'charitable giving/helping' : 'high', 'expressing empathy' : 'high' }"
1629325476723343360,"{ 'depression' : 'high', 'loneliness' : 'high' }"
1629790948086407168,"{ 'happiness' : 'high', 'expressing trust' : 'high' }"
1629951137716621317,"{ 'quality of relationships' : 'medium' }"
1630771023741345794,"{ 'happiness' : 'low' }"
1626453196452560897,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'high' }"
1631377737330970625,"{ 'fear of future' : 'high', 'expressing trust' : 'low' }"
1630261373509795844,"{ 'self-esteem' : 'medium', 'mastery (ability, capability)' : 'high', 'promoting good' : 'medium' }"
1629676605030137862,"{ 'quality of relationships' : 'low' }"
1628109833885949952,"{ 'anxiety' : 'medium', 'financial/material worry' : 'high' }"
1632060957336715264,"{ 'happiness' : 'low' }"
1628419505125830657,"{ 'expressing optimism' : 'medium', 'financial/material worry' : 'high' }"
1627184753920159745,"{ 'feeling pain' : 'high', 'loneliness' : 'high', 'financial/material worry' : 'high', 'expressing empathy' : 'high' }"
1626728085222526977,"{ 'happiness' : 'high', 'mastery (ability, capability)' : 'high', 'promoting good' : 'high' }"
1626599797074571265,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1626344909757378560,"{ 'quality of relationships' : 'medium' }"
1631663504603361281,"{ 'expressing gratitude' : 'high', 'life after death belief' : 'high' }"
1632448881630879745,"{ 'self-esteem' : 'high' }"
1633921859660967936,"{ 'happiness' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630007454892269568,"{ 'happiness' : 'high' }"
1632137632556761090,"{ 'having energy' : 'high', 'expressing altruism' : 'high', 'expressing empathy' : 'high' }"
1630358382401179648,"{ 'expressing trust' : 'low' }"
1628117317992448000,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1627830569743618049,"{ 'fear of future' : 'high', 'belonging to society' : 'low', 'financial/material worry' : 'high', 'expressing empathy' : 'high' }"
1626557305280921600,"{ 'loneliness' : 'medium' }"
1633709823249498112,"{ 'self-esteem' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'high' }"
1630397446680457217,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1630799291882020865,"{ 'expressing altruism' : 'low' }"
1626610860318662664,"{ 'happiness' : 'low', 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1630057707079180290,"{ 'fear of future' : 'high', 'financial/material worry' : 'high', 'expressing trust' : 'low' }"
1634107139072438272,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high', 'describing drinking related health issues' : 'medium' }"
1625726014922842112,"{ 'happiness' : 'high' }"
1630825844548706305,"{ 'depression' : 'high', 'loneliness' : 'high', 'ptsd (post-traumatic stress disorder)' : 'high' }"
1628627901582114816,"{ 'self-esteem' : 'high', 'expressing empathy' : 'high' }"
1633849303335682048,"{ 'quality of relationships' : 'low' }"
1629794901368905728,"{ 'self-esteem' : 'high', 'expressing trust' : 'high', 'life after death belief' : 'medium' }"
1627743619603107842,"{ 'expressing altruism' : 'medium', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1632472058419355649,"{ 'life satisfaction' : 'low' }"
1633698479175528448,"{ 'promoting good' : 'high' }"
1632386600511639556,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1627769800033460225,"{ 'happiness' : 'medium' }"
1633846267892867072,"{ 'resilience' : 'high', 'expressing altruism' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1628601516314726400,"{ 'happiness' : 'medium' }"
1627635103848603648,"{ 'expressing optimism' : 'high', 'expressing trust' : 'medium', 'having hope' : 'high' }"
1626260325648551936,"{ 'happiness' : 'high' }"
1628985534209982465,"{ 'perceiving discrimination' : 'medium' }"
1629300533814251520,"{ 'expressing trust' : 'medium', 'financial/material worry' : 'high' }"
1626100998560264193,"{ 'quality of relationships' : 'medium' }"
1631562704405004290,"{ 'expressing optimism' : 'high' }"
1632533869579886592,"{ 'having hope' : 'high' }"
1628636536463069184,"{ 'expressing altruism' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1626218567703363587,"{ 'happiness' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1625711469777104896,"{ 'fear of future' : 'high', 'belief in god' : 'high', 'ptsd (post-traumatic stress disorder)' : 'high', 'having hope' : 'high' }"
1629631523916767232,"{ 'belonging to society' : 'high' }"
1630006578278481922,"{ 'loneliness' : 'medium' }"
1627190746712543233,"{ 'financial/material worry' : 'low' }"
1632741298905169920,"{ 'fear of future' : 'high', 'belief in god' : 'high', 'feeling having a political voice' : 'high' }"
1633763512680960000,"{ 'happiness' : 'high', 'expressing altruism' : 'high' }"
1629686900352237568,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1629003416323362816,"{ 'happiness' : 'high', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1629825220444921860,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1629057992766152704,"{ 'belonging to society' : 'high' }"
1630077103990505472,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high' }"
1632441283372253190,"{ 'expressing trust' : 'low', 'having hope' : 'high' }"
1627344056157106177,"{ 'suffering' : 'high', 'quality of relationships' : 'low', 'expressing empathy' : 'low' }"
1631763367231729676,"{ 'self-esteem' : 'high', 'quality of relationships' : 'high' }"
1632154259017039872,"{ 'life satisfaction' : 'high', 'belonging to society' : 'medium', 'promoting good' : 'medium' }"
1632799941759320065,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1630286533214486528,"{ 'purpose in life' : 'high', 'mastery (ability, capability)' : 'high' }"
1628031493325856769,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1630326580101668864,"{ 'expressing altruism' : 'high', 'financial/material worry' : 'low' }"
1629115763935313922,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'promoting good' : 'high' }"
1631160776500076547,"{ 'happiness' : 'medium' }"
1628334745925853188,"{ 'expressing trust' : 'high' }"
1631313702116003841,"{ 'loneliness' : 'high' }"
1626692666216927235,"{ 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high' }"
1626760189822087168,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632339233393324034,"{ 'self-esteem' : 'high', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1626522152475172864,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1629171352346263552,"{ 'expressing job satisfaction' : 'low', 'loneliness' : 'high' }"
1626038100068556800,"{ 'happiness' : 'high', 'expressing gratitude' : 'high', 'promoting good' : 'high' }"
1633179508172791808,"{ 'depression' : 'medium', 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'high' }"
1629484246296412161,"{ 'quality of relationships' : 'low' }"
1628101648684879878,"{ 'self-esteem' : 'high' }"
1627786481225048072,"{ 'resilience' : 'high', 'belonging to society' : 'medium' }"
1630169874205908992,"{ 'purpose in life' : 'high', 'quality of relationships' : 'high', 'expressing empathy' : 'high' }"
1632088274859618304,"{ 'happiness' : 'high' }"
1631701734388281344,"{ 'mastery (ability, capability)' : 'high' }"
1631392713345052672,"{ 'quality of relationships' : 'medium' }"
1630352481736884225,"{ 'belonging to society' : 'medium' }"
1629408454652616705,"{ 'happiness' : 'high', 'expressing trust' : 'medium' }"
1627694626739036160,"{ 'expressing trust' : 'low', 'expressing empathy' : 'medium' }"
1626172063164637188,"{ 'expressing altruism' : 'medium', 'expressing empathy' : 'high' }"
1626139608697241601,"{ 'having energy' : 'high', 'expressing altruism' : 'high', 'promoting good' : 'high' }"
1631827126042107905,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1631350605217161224,"{ 'having hope' : 'medium' }"
1630224073685884928,"{ 'happiness' : 'high', 'quality of relationships' : 'high' }"
1631313198904213504,"{ 'depression' : 'medium', 'expressing empathy' : 'high' }"
1629563270884622338,"{ 'purpose in life' : 'medium', 'quality of relationships' : 'medium', 'financial/material worry' : 'low' }"
1629167845350248450,"{ 'feeling pain' : 'high', 'loneliness' : 'high', 'expressing empathy' : 'high' }"
1630637133638651904,"{ 'mastery (ability, capability)' : 'medium', 'feeling having a political voice' : 'medium' }"
1629735513249701888,"{ 'happiness' : 'high', 'expressing altruism' : 'medium', 'feeling having a political voice' : 'high' }"
1629495770951950336,"{ 'happiness' : 'high', 'expressing gratitude' : 'high' }"
1629562757572972552,"{ 'expressing optimism' : 'high', 'expressing trust' : 'high', 'having hope' : 'high', 'expressing empathy' : 'high' }"
1626028832980336641,"{ 'resilience' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high', 'describing drinking related health issues' : 'medium' }"
1625697329956417536,"{ 'happiness' : 'low', 'quality of relationships' : 'medium' }"
1631762940255772674,"{ 'mastery (ability, capability)' : 'medium', 'having hope' : 'medium', 'expressing empathy' : 'medium' }"
1627437031390343168,"{ 'perceiving discrimination' : 'high' }"
1632153551593000961,"{ 'expressing empathy' : 'high' }"
1631200268489740288,"{ 'anxiety' : 'high', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high', 'expressing empathy' : 'high' }"
1629173837324595201,"{ 'expressing trust' : 'high' }"
1630365308652232704,"{ 'happiness' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1629519357507166209,"{ 'happiness' : 'medium', 'financial/material worry' : 'high', 'expressing empathy' : 'high' }"
1627900518851805184,"{ 'happiness' : 'high' }"
1631967978282684417,"{ 'mastery (ability, capability)' : 'medium' }"
1625924472988475392,"{ 'fear of future' : 'high', 'mastery (ability, capability)' : 'medium', 'financial/material worry' : 'high' }"
