"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"seeking for forgiveness",0.580036798528059,NA,NA,0,1,0,0.5,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"feeling having a political voice",0.401103955841766,0.320459290187891,0.775252525252525,0.201973684210526,0.863914373088685,0.201973684210526,0.532944028649606,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"expressing government approval",0.450781968721251,0.217562254259502,0.805825242718447,0.125757575757576,0.953161592505855,0.125757575757576,0.539459584131715,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"having hope",0.28196872125115,0.33659158521037,0.9,0.207004704652378,0.831417624521073,0.207004704652378,0.519211164586726,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"promoting good",0.379944802207912,0.0716253443526171,0.565217391304348,0.0382352941176471,0.950859950859951,0.0382352941176471,0.494547622488799,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"expressing delayed gratification",0.544618215271389,0.136125654450262,0.346666666666667,0.0846905537459283,0.88268156424581,0.0846905537459283,0.483686058995869,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"ptsd (post-traumatic stress disorder)",0.59245630174793,NA,NA,0,1,0,0.5,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"describing smoking related health issues",0.591076356945722,0.0133185349611543,0.666666666666667,0.00672645739910314,0.997659906396256,0.00672645739910314,0.50219318189768,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"describing drinking related health issues",0.557497700091996,0.0587084148727984,0.967741935483871,0.0302724520686176,0.999154691462384,0.0302724520686176,0.514713571765501,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"describing health limitations",0.330726770929163,0.136498516320475,0.845588235294118,0.0742414460942544,0.9664,0.0742414460942544,0.520320723047127,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"expressing empathy",0.425942962281509,0.56935817805383,0.931151241534989,0.410039761431412,0.623456790123457,0.410039761431412,0.516748275777434,"LLAMA31",8,"NO","FULL",100004,2174,0.549658013679453,0.518729250829967,0.0415783368665253,0.408763649454022,0.163281138080324,0.537963162324571,0.450341986320547,"classified-L31-8B"
"happiness",0.515789473684211,0.608843537414966,0.533532041728763,0.708910891089109,0.296629213483146,0.708910891089109,0.502770052286127,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"resilience",0.618947368421053,0.0054945054945055,0.0769230769230769,0.00284900284900285,0.979966611018364,0.00284900284900285,0.491407806933683,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"self-esteem",0.72421052631579,0.0437956204379562,0.4,0.0231660231660232,0.986975397973951,0.0231660231660232,0.505070710569987,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"life satisfaction",0.594736842105263,0.246575342465753,0.386503067484663,0.181034482758621,0.833887043189369,0.181034482758621,0.507460762973995,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"fear of future",0.788421052631579,0.122270742358079,0.0756756756756757,0.318181818181818,0.811258278145695,0.318181818181818,0.564720048163757,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"vitality",0.79578947368421,0.0102040816326531,0.142857142857143,0.00529100529100529,0.992115637319317,0.00529100529100529,0.498703321305161,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"having energy",0.628421052631579,0.210290827740492,0.176691729323308,0.259668508287293,0.715214564369311,0.259668508287293,0.487441536328302,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"positive functioning",0.576842105263158,NA,NA,0,1,0,0.5,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing job satisfaction",1,NA,NA,NA,1,NA,NA,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing optimism",0.5,0.541947926711668,0.500891265597148,0.590336134453782,0.409282700421941,0.590336134453782,0.499809417437861,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"peace with thoughts and feelings",0.65578947368421,0.0466472303206997,0.1,0.0304182509505703,0.895196506550218,0.0304182509505703,0.462807378750394,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"purpose in life",0.771578947368421,0.0355555555555556,0.222222222222222,0.0193236714975845,0.981157469717362,0.0193236714975845,0.500240570607473,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"depression",0.583157894736842,0.28,0.263698630136986,0.298449612403101,0.689306358381503,0.298449612403101,0.493877985392302,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"anxiety",0.59578947368421,0.380645161290323,0.453846153846154,0.327777777777778,0.759322033898305,0.327777777777778,0.543549905838041,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"suffering",0.993684210526316,NA,0,NA,0.993684210526316,NA,NA,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"feeling pain",0.554736842105263,0.120582120582121,0.517857142857143,0.0682352941176471,0.948571428571429,0.0682352941176471,0.508403361344538,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing altruism",0.885263157894737,0.0683760683760684,0.0588235294117647,0.0816326530612245,0.92896781354051,0.0816326530612245,0.505300233300867,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"loneliness",0.916842105263158,0.112359550561798,0.108695652173913,0.116279069767442,0.954796030871003,0.116279069767442,0.535537550319223,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"quality of relationships",0.887368421052632,0.0530973451327434,0.0625,0.0461538461538462,0.949152542372881,0.0461538461538462,0.497653194263364,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"belonging to society",0.654736842105263,0.18407960199005,0.113846153846154,0.48051948051948,0.670103092783505,0.48051948051948,0.575311286651493,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing gratitude",0.791578947368421,0.168067226890756,0.192307692307692,0.149253731343284,0.897058823529412,0.149253731343284,0.523156277436348,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing trust",0.590526315789474,0.141280353200883,0.0851063829787234,0.415584415584416,0.605956471935853,0.415584415584416,0.510770443760134,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"feeling trusted",0.741052631578947,0.157534246575342,0.159722222222222,0.155405405405405,0.849127182044888,0.155405405405405,0.502266293725147,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"balance in the various aspects of own life",0.694736842105263,0.263959390862944,0.193308550185874,0.416,0.736969696969697,0.416,0.576484848484848,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"mastery (ability, capability)",0.744210526315789,0.122743682310469,0.155963302752294,0.101190476190476,0.88235294117647,0.101190476190476,0.491771708683473,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"perceiving discrimination",0.874736842105263,NA,0,0,0.991646778042959,0,0.49582338902148,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"feeling loved by god",0.823157894736842,0.0344827586206897,0.142857142857143,0.0196078431372549,0.97741530740276,0.0196078431372549,0.498511575270008,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"belief in god",0.810526315789474,0.0425531914893617,0.121212121212121,0.0258064516129032,0.963522012578616,0.0258064516129032,0.49466423209576,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"religious criticism",0.950526315789474,NA,0,0,0.996688741721854,0,0.498344370860927,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"spiritual punishment",0.863157894736842,NA,NA,0,1,0,0.5,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"feeling religious comfort",0.854736842105263,0.08,0.230769230769231,0.0483870967741935,0.975786924939467,0.0483870967741935,0.51208701085683,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"financial/material worry",0.818947368421053,0.252173913043478,0.172619047619048,0.467741935483871,0.843468468468468,0.467741935483871,0.65560520197617,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"life after death belief",0.84421052631579,0.0133333333333333,0.125,0.00704225352112676,0.991336633663366,0.00704225352112676,0.499189443592247,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"volunteering",0.958947368421053,0.048780487804878,0.166666666666667,0.0285714285714286,0.994535519125683,0.0285714285714286,0.511553473848556,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"charitable giving/helping",0.922105263157895,0.0512820512820513,0.0645161290322581,0.0425531914893617,0.967884828349945,0.0425531914893617,0.505219009919653,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"seeking for forgiveness",0.996842105263158,NA,NA,0,1,0,0.5,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"feeling having a political voice",0.763157894736842,0.175824175824176,0.176470588235294,0.175182481751825,0.862238622386224,0.175182481751825,0.518710552069024,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing government approval",0.817894736842105,0.210045662100457,0.319444444444444,0.156462585034014,0.938978829389788,0.156462585034014,0.547720707211901,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"having hope",0.722105263157895,0.228070175438596,0.197969543147208,0.268965517241379,0.803726708074534,0.268965517241379,0.536346112657957,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"promoting good",0.755789473684211,0.0866141732283465,0.268292682926829,0.0516431924882629,0.959294436906377,0.0516431924882629,0.50546881469732,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing delayed gratification",0.670526315789474,0.113314447592068,0.204081632653061,0.0784313725490196,0.887769784172662,0.0784313725490196,0.483100578360841,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"ptsd (post-traumatic stress disorder)",0.938947368421053,NA,NA,0,1,0,0.5,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"describing smoking related health issues",0.937894736842105,0.0923076923076923,0.5,0.0508474576271186,0.996632996632997,0.0508474576271186,0.523740227130058,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"describing drinking related health issues",0.926315789473684,0.204545454545455,0.409090909090909,0.136363636363636,0.985294117647059,0.136363636363636,0.560828877005348,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"describing health limitations",0.805263157894737,0.206008583690987,0.347826086956522,0.146341463414634,0.942748091603053,0.146341463414634,0.544544777508844,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"expressing empathy",0.512631578947368,0.51005291005291,0.651351351351351,0.419130434782609,0.656,0.419130434782609,0.537565217391304,"LLAMA32",1,"YES","FULL",43700,950,0.768970251716247,0.751647597254005,0.0859496567505721,0.145080091533181,0.136291828929873,0.752698768197088,0.231029748283753,"classified-L32-1B-FT"
"happiness",0.630626450116009,0.753712871287129,0.824086603518268,0.694412770809578,0.351620947630923,0.694412770809578,0.52301685922025,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"resilience",0.237587006960557,0.0155781905332534,0.866666666666667,0.00785973397823458,0.996007984031936,0.00785973397823458,0.501933859005085,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"self-esteem",0.242691415313225,0.0308788598574822,0.866666666666667,0.0157194679564692,0.992015968063872,0.0157194679564692,0.503867718010171,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"life satisfaction",0.350348027842227,0.261603375527426,0.71264367816092,0.160206718346253,0.835255354200989,0.160206718346253,0.497731036273621,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"fear of future",0.355916473317865,0.298989898989899,0.685185185185185,0.191214470284238,0.775947281713344,0.191214470284238,0.483580875998791,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"vitality",0.287703016241299,0.0216698534098152,0.80952380952381,0.0109819121447028,0.99341021416804,0.0109819121447028,0.502196063156371,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"having energy",0.40046403712297,0.397949673811743,0.711666666666667,0.276196636481242,0.715927750410509,0.276196636481242,0.496062193445875,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"positive functioning",0.282598607888631,NA,NA,0,1,0,0.5,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"expressing job satisfaction",1,NA,NA,NA,1,NA,NA,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"expressing optimism",0.529930394431555,0.645927997203775,0.702661596958175,0.597671410090556,0.357963875205255,0.597671410090556,0.477817642647905,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"peace with thoughts and feelings",0.327610208816705,0.147145379635079,0.816993464052288,0.0808538163001294,0.954022988505747,0.0808538163001294,0.517438402402938,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"purpose in life",0.287238979118329,0.0290771175726928,0.638888888888889,0.0148771021992238,0.978653530377668,0.0148771021992238,0.496765316288446,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"depression",0.39907192575406,0.402950668510834,0.689274447949527,0.284690553745928,0.682258064516129,0.284690553745928,0.483474309131029,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"anxiety",0.4,0.394379391100703,0.701666666666667,0.274267100977199,0.711290322580645,0.274267100977199,0.492778711778922,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"suffering",0.994895591647332,NA,0,NA,0.994895591647332,NA,NA,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"feeling pain",0.310440835266821,0.0961070559610706,0.724770642201835,0.0514657980456026,0.951612903225806,0.0514657980456026,0.501539350635705,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"expressing altruism",0.434802784222738,0.137393767705382,0.587878787878788,0.0777866880513232,0.92511013215859,0.0777866880513232,0.501448410104957,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"loneliness",0.39907192575406,0.102564102564103,0.711538461538462,0.0552651232262883,0.963235294117647,0.0552651232262883,0.509250208671968,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"quality of relationships",0.389791183294664,0.0706713780918728,0.649350649350649,0.0373692077727952,0.966952264381885,0.0373692077727952,0.50216073607734,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"belonging to society",0.398143851508121,0.449256900212314,0.66624685138539,0.33888532991672,0.553872053872054,0.33888532991672,0.446378691894387,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"expressing gratitude",0.310904872389791,0.17910447761194,0.642857142857143,0.104046242774566,0.849498327759197,0.104046242774566,0.476772285266882,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"expressing trust",0.464037122969838,0.522529971062423,0.687704026115343,0.421333333333333,0.561832061068702,0.421333333333333,0.491582697201018,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"feeling trusted",0.338283062645012,0.234978540772532,0.673846153846154,0.142300194931774,0.827922077922078,0.142300194931774,0.485111136426926,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"balance in the various aspects of own life",0.401856148491879,0.382367034020125,0.722826086956522,0.259934853420195,0.753225806451613,0.259934853420195,0.506580329935904,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"mastery (ability, capability)",0.354524361948956,0.166566806470941,0.716494845360825,0.0942372881355932,0.919117647058823,0.0942372881355932,0.506677467597208,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"perceiving discrimination",0.28631090487239,0.0115681233933162,0.6,0.00584036340038936,0.990228013029316,0.00584036340038936,0.498034188214853,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"feeling loved by god",0.280742459396752,0.0348692403486924,0.756756756756757,0.0178457616316125,0.984641638225256,0.0178457616316125,0.501243699928434,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"belief in god",0.306264501160093,0.0626959247648903,0.806451612903226,0.0326157860404436,0.980707395498392,0.0326157860404436,0.506661590769418,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"religious criticism",0.277494199535963,0.00764818355640535,0.75,0.00384368994234465,0.996632996632997,0.00384368994234465,0.500238343287671,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"spiritual punishment",0.275174013921114,NA,NA,0,1,0,0.5,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"feeling religious comfort",0.282134570765661,0.0432900432900433,0.74468085106383,0.0222929936305732,0.97948717948718,0.0222929936305732,0.500890086558876,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"financial/material worry",0.325754060324826,0.278908188585608,0.70959595959596,0.173563928350834,0.78544776119403,0.173563928350834,0.479505844772432,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"life after death belief",0.135962877030162,0.0116772823779193,0.846153846153846,0.00587920897915553,0.992957746478873,0.00587920897915553,0.499418477729014,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
"volunteering",0.134570765661253,0.00955921402018056,0.75,0.00481026189203634,0.98943661971831,0.00481026189203634,0.497123440805173,"LLAMA32",1,"NO","FULL",99130,2155,0.32408957934026,0.265338444466862,0.0307878543326944,0.645122566327045,0.115779622489016,0.317194056375574,0.67591042065974,"classified-L32-1B"
