dimension,value,id
resilience ,high,1628389579857309697
 expressing trust ,high,1628389579857309697
 feeling having a political voice ,high,1628389579857309697
 happiness ,low,1630937740131938309
resilience ,medium,1630937740131938309
 life satisfaction ,low,1630937740131938309
 fear of future ,high,1630937740131938309
 vitality ,low,1630937740131938309
 having energy ,low,1630937740131938309
 positive functioning ,low,1630937740131938309
 expressing optimism ,low,1630937740131938309
 peace with thoughts and feelings ,low,1630937740131938309
 depression ,high,1630937740131938309
 anxiety ,high,1630937740131938309
suffering ,high,1630937740131938309
 balance in the various aspects of own life ,low,1630937740131938309
 describing health limitations ,high,1630937740131938309
 expressing empathy ,high,1630937740131938309
self-esteem ,high,1630079012226891778
 balance in the various aspects of own life ,high,1630079012226891778
 happiness ,high,1630064060816322560
 expressing altruism ,high,1630064060816322560
 promoting good ,high,1630064060816322560
resilience ,medium,1629463763324682241
 life satisfaction ,low,1629463763324682241
 fear of future ,high,1629463763324682241
 vitality ,low,1629463763324682241
 having energy ,low,1629463763324682241
 positive functioning ,low,1629463763324682241
 expressing optimism ,low,1629463763324682241
 peace with thoughts and feelings ,low,1629463763324682241
 perceiving discrimination ,medium,1629463763324682241
 feeling having a political voice ,high,1629463763324682241
resilience ,high,1634215338450599937
 positive functioning ,high,1634215338450599937
 expressing optimism ,high,1634215338450599937
 balance in the various aspects of own life ,high,1634215338450599937
 having hope ,high,1634215338450599937
 purpose in life ,high,1630991195995340806
 expressing altruism ,high,1630991195995340806
 promoting good ,high,1630991195995340806
 perceiving discrimination ,medium,1633713239811866631
 feeling having a political voice ,medium,1633713239811866631
 perceiving discrimination ,high,1632092941895315457
 feeling having a political voice ,high,1632092941895315457
 happiness ,low,1632448881630879745
self-esteem ,low,1632448881630879745
 life satisfaction ,low,1632448881630879745
 fear of future ,high,1632448881630879745
 vitality ,low,1632448881630879745
 having energy ,low,1632448881630879745
 positive functioning ,low,1632448881630879745
 expressing optimism ,low,1632448881630879745
 peace with thoughts and feelings ,low,1632448881630879745
 depression ,high,1632448881630879745
 anxiety ,high,1632448881630879745
suffering ,high,1632448881630879745
 balance in the various aspects of own life ,low,1632448881630879745
 capability) ,low,1632448881630879745
 feeling having a political voice ,high,1632448881630879745
 life satisfaction ,low,1628032093199400962
 fear of future ,medium,1628032093199400962
 expressing optimism ,low,1628032093199400962
 happiness ,low,1628824549465952256
 life satisfaction ,low,1628824549465952256
 fear of future ,high,1628824549465952256
 vitality ,low,1628824549465952256
 having energy ,low,1628824549465952256
 positive functioning ,low,1628824549465952256
 expressing optimism ,low,1628824549465952256
 peace with thoughts and feelings ,low,1628824549465952256
 belonging to society ,low,1628824549465952256
 perceiving discrimination ,medium,1628824549465952256
 feeling having a political voice ,high,1628824549465952256
 happiness ,high,1631321081972760579
 expressing gratitude ,high,1631321081972760579
 financial/material worry ,medium,1632830931823206403
 quality of relationships ,high,1630336330730225665
 quality of relationships ,high,1628205400205193216
 feeling having a political voice ,high,1632356267317493763
 happiness ,high,1632023577317855239
self-esteem ,high,1632023577317855239
 life satisfaction ,high,1632023577317855239
 vitality ,high,1632023577317855239
 having energy ,high,1632023577317855239
 positive functioning ,high,1632023577317855239
 expressing job satisfaction ,medium,1632023577317855239
 expressing optimism ,high,1632023577317855239
 peace with thoughts and feelings ,high,1632023577317855239
 belonging to society ,medium,1632023577317855239
 expressing gratitude ,high,1632023577317855239
 having hope ,high,1632023577317855239
 promoting good ,medium,1632023577317855239
 expressing empathy ,high,1632023577317855239
 happiness ,high,1628503434390302732
self-esteem ,high,1628503434390302732
 life satisfaction ,high,1628503434390302732
 positive functioning ,high,1628503434390302732
 expressing optimism ,high,1628503434390302732
 balance in the various aspects of own life ,high,1628503434390302732
 having hope ,high,1628503434390302732
 promoting good ,high,1628503434390302732
 life satisfaction ,medium,1627411701619478531
 loneliness ,high,1627411701619478531
 quality of relationships ,medium,1627411701619478531
 happiness ,low,1627184146148913152
 life satisfaction ,low,1627184146148913152
 vitality ,low,1627184146148913152
 having energy ,low,1627184146148913152
 positive functioning ,low,1627184146148913152
 expressing optimism ,low,1627184146148913152
 peace with thoughts and feelings ,low,1627184146148913152
 depression ,medium,1627184146148913152
 anxiety ,medium,1627184146148913152
suffering ,high,1627184146148913152
 balance in the various aspects of own life ,low,1627184146148913152
 describing health limitations ,high,1627184146148913152
 belonging to society ,medium,1628009420432064513
resilience ,low,1629184257792036865
 quality of relationships ,low,1629184257792036865
 financial/material worry ,high,1629184257792036865
 depression ,high,1630825844548706305
 loneliness ,high,1630825844548706305
 happiness ,high,1629459291429117955
 quality of relationships ,medium,1629459291429117955
 happiness ,high,1629774629244944385
resilience ,high,1629774629244944385
self-esteem ,high,1629774629244944385
 life satisfaction ,high,1629774629244944385
 positive functioning ,high,1629774629244944385
 expressing optimism ,high,1629774629244944385
 peace with thoughts and feelings ,high,1629774629244944385
 balance in the various aspects of own life ,high,1629774629244944385
 belief in god ,high,1629774629244944385
 feeling loved by god ,high,1629774629244944385
 having hope ,high,1629774629244944385
 promoting good ,high,1629774629244944385
 expressing empathy ,high,1629774629244944385
 fear of future ,high,1626680849189183489
 feeling having a political voice ,high,1626680849189183489
 happiness ,high,1631378006814892036
 positive functioning ,high,1631378006814892036
 expressing optimism ,high,1631378006814892036
 balance in the various aspects of own life ,high,1631378006814892036
 belonging to society ,high,1631378006814892036
 expressing gratitude ,high,1631378006814892036
 having hope ,high,1631378006814892036
 promoting good ,high,1631378006814892036
 belonging to society ,medium,1629423913708191745
 balance in the various aspects of own life ,medium,1629423913708191745
 having hope ,high,1629423913708191745
self-esteem ,low,1631735755751010304
 life satisfaction ,low,1631735755751010304
 happiness ,low,1631735755751010304
 expressing optimism ,low,1631735755751010304
 quality of relationships ,low,1631735755751010304
 feeling loved by god ,low,1631735755751010304
resilience ,high,1630998990136262656
 expressing altruism ,high,1630998990136262656
 feeling having a political voice ,high,1630998990136262656
 happiness ,high,1632121042637299712
 happiness ,high,1629016529252622337
 quality of relationships ,high,1629016529252622337
resilience ,high,1631757457314676736
 balance in the various aspects of own life ,high,1631757457314676736
 happiness ,high,1627665715682500610
 expressing altruism ,high,1627665715682500610
 promoting good ,high,1627665715682500610
 happiness ,high,1627598131998216192
 vitality ,high,1627598131998216192
 positive functioning ,high,1627598131998216192
 expressing optimism ,high,1627598131998216192
 balance in the various aspects of own life ,medium,1627598131998216192
 belonging to society ,medium,1627598131998216192
 expressing gratitude ,high,1627598131998216192
 having hope ,high,1627598131998216192
 promoting good ,medium,1627598131998216192
 expressing empathy ,high,1627598131998216192
 happiness ,high,1632729143342252032
 expressing optimism ,high,1632729143342252032
 balance in the various aspects of own life ,high,1632729143342252032
 having hope ,high,1632729143342252032
 happiness ,low,1632241941718138881
self-esteem ,low,1632241941718138881
 life satisfaction ,low,1632241941718138881
 vitality ,low,1632241941718138881
 having energy ,low,1632241941718138881
 positive functioning ,low,1632241941718138881
 peace with thoughts and feelings ,low,1632241941718138881
 depression ,high,1632241941718138881
 anxiety ,high,1632241941718138881
suffering ,high,1632241941718138881
 balance in the various aspects of own life ,low,1632241941718138881
 perceiving discrimination ,medium,1632241941718138881
 describing health limitations ,medium,1632241941718138881
 happiness ,high,1629060947963744256
 expressing altruism ,high,1629060947963744256
 promoting good ,high,1629060947963744256
 expressing empathy ,high,1629060947963744256
resilience ,low,1627481036400521216
 happiness ,low,1627481036400521216
 life satisfaction ,low,1627481036400521216
 fear of future ,high,1627481036400521216
 vitality ,low,1627481036400521216
 having energy ,low,1627481036400521216
 positive functioning ,low,1627481036400521216
 expressing optimism ,low,1627481036400521216
 peace with thoughts and feelings ,low,1627481036400521216
 depression ,high,1627481036400521216
 anxiety ,high,1627481036400521216
suffering ,high,1627481036400521216
 balance in the various aspects of own life ,low,1627481036400521216
 describing health limitations ,high,1627481036400521216
 perceiving discrimination ,medium,1628073911844732929
 feeling having a political voice ,high,1628073911844732929
 happiness ,high,1630920870855049216
 quality of relationships ,medium,1630920870855049216
 having hope ,high,1630920870855049216
 happiness ,high,1628495662949052417
 life satisfaction ,high,1628495662949052417
 vitality ,high,1628495662949052417
 having energy ,high,1628495662949052417
 positive functioning ,high,1628495662949052417
 expressing optimism ,high,1628495662949052417
 peace with thoughts and feelings ,high,1628495662949052417
 belonging to society ,medium,1628495662949052417
 quality of relationships ,medium,1628495662949052417
 expressing gratitude ,medium,1628495662949052417
 feeling loved by god ,high,1628495662949052417
 balance in the various aspects of own life ,medium,1628495662949052417
 capability) ,medium,1628495662949052417
 having hope ,high,1628495662949052417
 promoting good ,medium,1628495662949052417
 expressing empathy ,medium,1628495662949052417
 happiness ,high,1633211086668288000
 positive functioning ,high,1633211086668288000
 expressing optimism ,high,1633211086668288000
 belonging to society ,high,1633211086668288000
 feeling having a political voice ,high,1627989946018537472
resilience ,medium,1626735800099667969
 life satisfaction ,low,1626735800099667969
 fear of future ,high,1626735800099667969
 vitality ,low,1626735800099667969
 having energy ,low,1626735800099667969
 positive functioning ,low,1626735800099667969
 expressing optimism ,low,1626735800099667969
 peace with thoughts and feelings ,low,1626735800099667969
 anxiety ,high,1626735800099667969
 balance in the various aspects of own life ,low,1626735800099667969
 perceiving discrimination ,medium,1626735800099667969
 having hope ,high,1626735800099667969
 promoting good ,high,1626735800099667969
 expressing empathy ,high,1626735800099667969
 happiness ,medium,1631762940255772674
self-esteem ,medium,1631762940255772674
 positive functioning ,medium,1631762940255772674
 expressing optimism ,medium,1631762940255772674
 balance in the various aspects of own life ,medium,1631762940255772674
 capability) ,medium,1631762940255772674
 having hope ,high,1631762940255772674
 expressing delayed gratification ,medium,1631762940255772674
 expressing empathy ,medium,1631762940255772674
 vitality ,low,1626093401375473664
 happiness ,high,1626093401375473664
 expressing delayed gratification ,medium,1626093401375473664
resilience ,high,1626587854154649601
 expressing altruism ,high,1626587854154649601
religious criticism ,low,1626587854154649601
spiritual punishment ,low,1626587854154649601
 financial/material worry ,high,1626587854154649601
 expressing empathy ,high,1626587854154649601
 capability) ,high,1631701734388281344
resilience ,medium,1628763905844469762
 expressing trust ,high,1633695782602784768
 feeling having a political voice ,high,1633695782602784768
 happiness ,medium,1627117537837166592
 happiness ,high,1631965177410359298
 quality of relationships ,high,1631965177410359298
 happiness ,high,1630395942321963008
 expressing job satisfaction ,high,1630395942321963008
 expressing optimism ,high,1630395942321963008
 expressing gratitude ,high,1630395942321963008
 capability) ,high,1630395942321963008
 belonging to society ,medium,1630395942321963008
 balance in the various aspects of own life ,medium,1630395942321963008
 having hope ,high,1630395942321963008
 promoting good ,high,1630395942321963008
 fear of future ,high,1629110788861612032
 balance in the various aspects of own life ,medium,1629110788861612032
 quality of relationships ,low,1629175590577229827
 expressing optimism ,high,1629985050082127876
 expressing altruism ,medium,1629985050082127876
 having hope ,high,1629985050082127876
 happiness ,high,1626325895165140994
 expressing empathy ,high,1626325895165140994
 fear of future ,high,1629548622701293569
 perceiving discrimination ,high,1629548622701293569
 financial/material worry ,high,1629548622701293569
 happiness ,high,1626462311312666630
resilience ,medium,1626462311312666630
 positive functioning ,high,1626462311312666630
 expressing optimism ,high,1626462311312666630
 balance in the various aspects of own life ,high,1626462311312666630
 having hope ,high,1626462311312666630
resilience ,high,1626197153566674944
 expressing trust ,high,1626197153566674944
resilience ,medium,1629962136926445568
 fear of future ,high,1629962136926445568
 expressing optimism ,low,1629962136926445568
 peace with thoughts and feelings ,low,1629962136926445568
 quality of relationships ,low,1629962136926445568
 belonging to society ,low,1629962136926445568
 expressing trust ,low,1629962136926445568
 feeling trusted ,low,1629962136926445568
 balance in the various aspects of own life ,low,1629962136926445568
 capability) ,medium,1629962136926445568
 feeling having a political voice ,high,1629962136926445568
 having hope ,high,1629962136926445568
 promoting good ,medium,1629962136926445568
 expressing empathy ,high,1629962136926445568
 happiness ,low,1625879361827090433
 life satisfaction ,low,1625879361827090433
 fear of future ,high,1625879361827090433
 vitality ,low,1625879361827090433
 having energy ,low,1625879361827090433
 positive functioning ,low,1625879361827090433
 expressing optimism ,low,1625879361827090433
 peace with thoughts and feelings ,low,1625879361827090433
 belonging to society ,low,1625879361827090433
 financial/material worry ,high,1625879361827090433
 describing health limitations ,high,1625879361827090433
 happiness ,high,1629062134662414338
self-esteem ,medium,1629062134662414338
 life satisfaction ,medium,1629062134662414338
 vitality ,high,1629062134662414338
 having energy ,high,1629062134662414338
 positive functioning ,high,1629062134662414338
 expressing optimism ,high,1629062134662414338
 peace with thoughts and feelings ,medium,1629062134662414338
 belonging to society ,high,1629062134662414338
 expressing gratitude ,high,1629062134662414338
 having hope ,high,1629062134662414338
 promoting good ,high,1629062134662414338
 expressing empathy ,high,1629062134662414338
 loneliness ,high,1632497613751693319
 happiness ,high,1625709843234390016
 promoting good ,high,1625709843234390016
 expressing altruism ,low,1630619907158323201
 happiness ,high,1628971192584396802
 expressing gratitude ,high,1628971192584396802
 having hope ,high,1628971192584396802
 happiness ,high,1626071935573536768
 quality of relationships ,high,1626071935573536768
resilience ,high,1631494729199173632
 expressing optimism ,high,1631494729199173632
 positive functioning ,high,1631494729199173632
 belonging to society ,high,1631494729199173632
 capability) ,high,1631494729199173632
 having hope ,high,1631494729199173632
 promoting good ,high,1631494729199173632
 happiness ,high,1631464336580378624
 vitality ,high,1631464336580378624
 expressing optimism ,high,1634326731132907520
 anxiety ,high,1626792217888301057
 perceiving discrimination ,high,1626792217888301057
 financial/material worry ,high,1626792217888301057
 depression ,high,1627705063270383617
 loneliness ,high,1627705063270383617
 financial/material worry ,low,1627705063270383617
 ptsd (post-traumatic stress disorder) ,high,1627705063270383617
 fear of future ,low,1628749028950257686
 anxiety ,high,1628749028950257686
suffering ,high,1628749028950257686
 feeling pain ,high,1628749028950257686
 perceiving discrimination ,high,1628749028950257686
 happiness ,high,1631671261439967236
 quality of relationships ,high,1631671261439967236
 happiness ,low,1629739667451965442
 life satisfaction ,low,1629739667451965442
 vitality ,low,1629739667451965442
 having energy ,low,1629739667451965442
 positive functioning ,low,1629739667451965442
 expressing optimism ,low,1629739667451965442
 peace with thoughts and feelings ,low,1629739667451965442
 depression ,high,1629739667451965442
 anxiety ,high,1629739667451965442
suffering ,high,1629739667451965442
 balance in the various aspects of own life ,low,1629739667451965442
 perceiving discrimination ,high,1630399934259253248
 quality of relationships ,medium,1632382207879954432
 promoting good ,high,1632382207879954432
 happiness ,high,1628757602648702976
 quality of relationships ,high,1628757602648702976
 happiness ,high,1629849263894306816
 expressing optimism ,high,1629849263894306816
 balance in the various aspects of own life ,high,1629849263894306816
 having hope ,high,1629849263894306816
 belief in god ,high,1632285447035469824
 promoting good ,high,1632285447035469824
 happiness ,high,1634246939184078868
 vitality ,high,1634246939184078868
self-esteem ,high,1630236823787118593
 positive functioning ,high,1630236823787118593
 expressing optimism ,high,1630236823787118593
 balance in the various aspects of own life ,high,1630236823787118593
 capability) ,medium,1630236823787118593
 happiness ,high,1630236823787118593
 life satisfaction ,high,1630236823787118593
 vitality ,high,1630236823787118593
 having energy ,high,1630236823787118593
 having hope ,high,1630236823787118593
 promoting good ,high,1630236823787118593
 happiness ,high,1625923566364393474
 expressing gratitude ,high,1625923566364393474
 financial/material worry ,high,1627858146277597184
 happiness ,high,1631707536754868226
 life satisfaction ,high,1631707536754868226
 positive functioning ,high,1631707536754868226
 balance in the various aspects of own life ,high,1631707536754868226
 capability) ,high,1631707536754868226
 having hope ,high,1631707536754868226
 anxiety ,high,1632493382428942336
 capability) ,medium,1632493382428942336
resilience ,high,1626763908013871104
 capability) ,high,1626763908013871104
suffering ,high,1626198228101128197
 feeling pain ,high,1626198228101128197
 happiness ,high,1609397304234049537
 expressing optimism ,high,1609397304234049537
 having hope ,high,1609397304234049537
 happiness ,high,1629459065930764288
 life satisfaction ,high,1629459065930764288
 positive functioning ,high,1629459065930764288
 expressing optimism ,high,1629459065930764288
 balance in the various aspects of own life ,high,1629459065930764288
 capability) ,high,1629459065930764288
 expressing empathy ,high,1629459065930764288
 happiness ,high,1629777188588249090
 expressing gratitude ,high,1629777188588249090
 happiness ,high,1630823511164952577
 expressing gratitude ,high,1630823511164952577
 having hope ,high,1630823511164952577
 fear of future ,high,1625826114487844864
 anxiety ,high,1625826114487844864
resilience ,low,1628815287264104448
 balance in the various aspects of own life ,low,1628815287264104448
 describing health limitations ,high,1628815287264104448
 financial/material worry ,low,1627190746712543233
 depression ,high,1633866727187415040
 financial/material worry ,high,1633866727187415040
 feeling pain ,high,1628073972087812096
 describing health limitations ,high,1628073972087812096
 fear of future ,high,1628143274245640193
 expressing optimism ,low,1628143274245640193
resilience ,medium,1632578692047052804
self-esteem ,medium,1632578692047052804
 expressing empathy ,high,1632446867886813185
 happiness ,medium,1631487839325286401
 balance in the various aspects of own life ,high,1631487839325286401
 happiness ,high,1630240632513105920
 life satisfaction ,high,1630240632513105920
 positive functioning ,high,1630240632513105920
 balance in the various aspects of own life ,high,1630240632513105920
 having hope ,high,1630240632513105920
 happiness ,high,1628702775314993152
 expressing optimism ,high,1628702775314993152
 life satisfaction ,high,1628702775314993152
 expressing gratitude ,high,1628702775314993152
 having hope ,high,1628702775314993152
 promoting good ,high,1628702775314993152
 happiness ,high,1609357317698469893
 expressing optimism ,high,1609357317698469893
 capability) ,high,1609357317698469893
 fear of future ,high,1625711469777104896
 belief in god ,high,1625711469777104896
 expressing trust ,medium,1632041049492275201
 expressing empathy ,medium,1631563282296238080
 happiness ,high,1626841137599184898
resilience ,high,1628086828115931151
 positive functioning ,high,1628086828115931151
 expressing optimism ,high,1628086828115931151
 purpose in life ,medium,1628086828115931151
 expressing empathy ,high,1628086828115931151
 happiness ,high,1629966580603052032
 life satisfaction ,high,1629966580603052032
 positive functioning ,high,1629966580603052032
 expressing optimism ,high,1629966580603052032
 belonging to society ,high,1629966580603052032
 balance in the various aspects of own life ,medium,1629966580603052032
 having hope ,high,1629966580603052032
 depression ,high,1631143927188426757
 loneliness ,high,1631143927188426757
 financial/material worry ,high,1631143927188426757
 perceiving discrimination ,high,1632799941759320065
 feeling having a political voice ,high,1632799941759320065
 expressing trust ,low,1633919172735389697
 happiness ,high,1628374267665735683
 expressing gratitude ,high,1628374267665735683
 positive functioning ,low,1631418669723951106
 expressing optimism ,low,1631418669723951106
 peace with thoughts and feelings ,low,1631418669723951106
 belonging to society ,low,1631418669723951106
 perceiving discrimination ,high,1631418669723951106
 describing health limitations ,high,1631418669723951106
religious criticism ,high,1630940009795846145
 feeling having a political voice ,medium,1629620325699731457
 happiness ,high,1627862097064329217
 capability) ,high,1627862097064329217
 quality of relationships ,medium,1631850911629991936
 promoting good ,low,1631850911629991936
 happiness ,low,1632711150352621568
 life satisfaction ,low,1632711150352621568
 fear of future ,high,1632711150352621568
 vitality ,low,1632711150352621568
 having energy ,low,1632711150352621568
 positive functioning ,low,1632711150352621568
 expressing optimism ,low,1632711150352621568
 peace with thoughts and feelings ,low,1632711150352621568
 belonging to society ,low,1632711150352621568
 expressing empathy ,high,1632711150352621568
 having hope ,medium,1632477616098664448
 capability) ,high,1629882817017438211
resilience ,high,1629088699035136000
 expressing trust ,high,1629088699035136000
 feeling having a political voice ,high,1629088699035136000
 fear of future ,high,1630057707079180290
 perceiving discrimination ,high,1630057707079180290
 financial/material worry ,high,1630057707079180290
 happiness ,high,1631372572875956234
 belonging to society ,high,1631372572875956234
 having hope ,high,1631372572875956234
 happiness ,high,1625935804353871872
 life satisfaction ,high,1625935804353871872
 positive functioning ,high,1625935804353871872
 expressing optimism ,high,1625935804353871872
 peace with thoughts and feelings ,high,1625935804353871872
 purpose in life ,high,1625935804353871872
 balance in the various aspects of own life ,high,1625935804353871872
 belief in god ,high,1625935804353871872
 feeling loved by god ,high,1625935804353871872
 life after death belief ,high,1625935804353871872
 promoting good ,high,1625935804353871872
seeking for forgiveness ,medium,1625935804353871872
 having hope ,high,1625935804353871872
 expressing empathy ,high,1625935804353871872
 happiness ,medium,1633060325216976900
 happiness ,high,1630676714438230016
self-esteem ,medium,1630676714438230016
 life satisfaction ,high,1630676714438230016
 positive functioning ,high,1630676714438230016
 expressing optimism ,high,1630676714438230016
 balance in the various aspects of own life ,high,1630676714438230016
 belonging to society ,high,1630676714438230016
 expressing gratitude ,high,1630676714438230016
 having hope ,high,1630676714438230016
 promoting good ,high,1630676714438230016
 expressing empathy ,high,1630676714438230016
resilience ,medium,1626435779252879361
 expressing altruism ,high,1626435779252879361
 anxiety ,high,1629121161459113986
suffering ,high,1629121161459113986
 happiness ,low,1633716751996186628
resilience ,low,1633716751996186628
 life satisfaction ,low,1633716751996186628
 fear of future ,high,1633716751996186628
 vitality ,low,1633716751996186628
 having energy ,low,1633716751996186628
 positive functioning ,low,1633716751996186628
 expressing optimism ,low,1633716751996186628
 peace with thoughts and feelings ,low,1633716751996186628
 depression ,high,1633716751996186628
 anxiety ,high,1633716751996186628
suffering ,high,1633716751996186628
 balance in the various aspects of own life ,low,1633716751996186628
 describing health limitations ,high,1633716751996186628
 capability) ,high,1632867719560265731
 happiness ,high,1629239713268744194
 expressing gratitude ,high,1629239713268744194
resilience ,medium,1629676402567184385
 expressing altruism ,high,1629676402567184385
 promoting good ,high,1629676402567184385
 expressing empathy ,high,1629676402567184385
 happiness ,high,1630876393230704641
 expressing trust ,high,1630876393230704641
 promoting good ,high,1630876393230704641
 anxiety ,high,1631621130220912641
 happiness ,high,1630224073685884928
 quality of relationships ,high,1630224073685884928
 happiness ,high,1632003019331059712
 expressing gratitude ,high,1632003019331059712
self-esteem ,medium,1630111160484888583
 expressing trust ,medium,1630111160484888583
 happiness ,low,1631276707746381824
 expressing trust ,high,1630227625846231040
 feeling having a political voice ,high,1630227625846231040
 happiness ,medium,1631160776500076547
 financial/material worry ,medium,1631755950561402880
 loneliness ,high,1630755999450816513
 expressing trust ,low,1629828040892076033
 feeling having a political voice ,high,1629828040892076033
 happiness ,high,1630605902645428225
 positive functioning ,high,1630605902645428225
 balance in the various aspects of own life ,high,1630605902645428225
 capability) ,high,1630605902645428225
 having hope ,high,1630605902645428225
 happiness ,high,1631383272776437761
self-esteem ,medium,1631383272776437761
 life satisfaction ,high,1631383272776437761
 positive functioning ,high,1631383272776437761
 expressing optimism ,high,1631383272776437761
 balance in the various aspects of own life ,high,1631383272776437761
 having hope ,high,1631383272776437761
suffering ,high,1630689677329203205
 describing health limitations ,high,1630689677329203205
self-esteem ,high,1629117689007607811
 capability) ,high,1629117689007607811
 positive functioning ,low,1633098636245516288
 expressing optimism ,low,1633098636245516288
 peace with thoughts and feelings ,low,1633098636245516288
 belonging to society ,low,1633098636245516288
resilience ,high,1625830131175497735
 capability) ,high,1625830131175497735
 perceiving discrimination ,high,1625973559527964681
 feeling having a political voice ,high,1625973559527964681
 happiness ,high,1632083363325693952
 expressing gratitude ,high,1632083363325693952
 expressing empathy ,high,1627424409312186368
 happiness ,high,1626419568989163522
 expressing gratitude ,high,1626419568989163522
 having hope ,high,1626419568989163522
 expressing optimism ,medium,1631385200004309030
 happiness ,high,1630007454892269568
 vitality ,high,1630007454892269568
 positive functioning ,high,1630007454892269568
 expressing optimism ,high,1630007454892269568
 balance in the various aspects of own life ,high,1630007454892269568
 having hope ,high,1630007454892269568
 happiness ,low,1628530755944218624
 life satisfaction ,low,1628530755944218624
 expressing optimism ,low,1628530755944218624
 describing health limitations ,high,1628530755944218624
 anxiety ,high,1626352935910223874
 perceiving discrimination ,high,1626352935910223874
 happiness ,low,1626542208051712001
 life satisfaction ,low,1626542208051712001
 fear of future ,high,1626542208051712001
 expressing optimism ,low,1626542208051712001
 peace with thoughts and feelings ,low,1626542208051712001
 belonging to society ,low,1626542208051712001
 fear of future ,high,1632366459639693313
 expressing altruism ,high,1632366459639693313
 having hope ,high,1632366459639693313
 expressing job satisfaction ,high,1628901608724766720
 expressing optimism ,high,1628901608724766720
 belonging to society ,high,1628901608724766720
 expressing government approval ,high,1628901608724766720
 perceiving discrimination ,high,1628166557107908609
 positive functioning ,high,1628370945072152576
 belonging to society ,high,1628370945072152576
 promoting good ,high,1628370945072152576
 happiness ,high,1626951003999203328
 quality of relationships ,high,1626951003999203328
 happiness ,low,1631632367461847041
 life satisfaction ,low,1631632367461847041
 fear of future ,high,1631632367461847041
 vitality ,low,1631632367461847041
 having energy ,low,1631632367461847041
 positive functioning ,low,1631632367461847041
 expressing optimism ,low,1631632367461847041
 peace with thoughts and feelings ,low,1631632367461847041
 purpose in life ,low,1631632367461847041
 depression ,high,1631632367461847041
 anxiety ,high,1631632367461847041
suffering ,high,1631632367461847041
 belonging to society ,low,1631632367461847041
 perceiving discrimination ,high,1631632367461847041
 happiness ,high,1626396523553488897
 happiness ,high,1626463798541565954
 expressing altruism ,high,1626463798541565954
 promoting good ,high,1626463798541565954
 expressing gratitude ,high,1627520624158724097
 happiness ,high,1627520624158724097
 promoting good ,high,1627520624158724097
 happiness ,low,1629151163776921604
resilience ,low,1629151163776921604
self-esteem ,low,1629151163776921604
 life satisfaction ,low,1629151163776921604
 fear of future ,high,1629151163776921604
 vitality ,low,1629151163776921604
 having energy ,low,1629151163776921604
 positive functioning ,low,1629151163776921604
 expressing optimism ,low,1629151163776921604
 peace with thoughts and feelings ,low,1629151163776921604
 purpose in life ,low,1629151163776921604
 depression ,high,1629151163776921604
 anxiety ,high,1629151163776921604
suffering ,high,1629151163776921604
 belonging to society ,low,1629151163776921604
 quality of relationships ,low,1629151163776921604
 expressing trust ,low,1629151163776921604
 balance in the various aspects of own life ,low,1629151163776921604
 capability) ,low,1629151163776921604
 perceiving discrimination ,medium,1629151163776921604
 feeling having a political voice ,high,1629151163776921604
 expressing empathy ,low,1629151163776921604
 positive functioning ,high,1609382563797139456
 balance in the various aspects of own life ,high,1609382563797139456
 happiness ,low,1633931303308369921
 life satisfaction ,low,1633931303308369921
 fear of future ,high,1633931303308369921
 vitality ,low,1633931303308369921
 having energy ,low,1633931303308369921
 positive functioning ,low,1633931303308369921
 expressing optimism ,low,1633931303308369921
 peace with thoughts and feelings ,low,1633931303308369921
 belonging to society ,low,1633931303308369921
 perceiving discrimination ,high,1633931303308369921
 expressing empathy ,low,1633931303308369921
 happiness ,medium,1632597299309297666
 balance in the various aspects of own life ,medium,1632597299309297666
 anxiety ,high,1627396105884368896
 quality of relationships ,low,1627396105884368896
suffering ,high,1630605324901072896
 describing smoking related health issues ,high,1630605324901072896
 anxiety ,high,1632686679952613378
 happiness ,high,1626323799573397505
 expressing gratitude ,high,1626323799573397505
 anxiety ,high,1630161217921720323
 anxiety ,high,1627218970871988224
 perceiving discrimination ,high,1627218970871988224
 feeling having a political voice ,high,1627218970871988224
 anxiety ,high,1627949955322204160
 perceiving discrimination ,high,1627949955322204160
 feeling having a political voice ,high,1627949955322204160
 expressing altruism ,high,1630278497586249728
 happiness ,low,1628392125976006656
 life satisfaction ,low,1628392125976006656
 fear of future ,high,1628392125976006656
 vitality ,low,1628392125976006656
 having energy ,low,1628392125976006656
 positive functioning ,low,1628392125976006656
 expressing optimism ,low,1628392125976006656
 peace with thoughts and feelings ,low,1628392125976006656
 belonging to society ,low,1628392125976006656
 perceiving discrimination ,medium,1628392125976006656
 describing health limitations ,medium,1628392125976006656
 happiness ,high,1630275995725885441
 capability) ,high,1630275995725885441
 happiness ,high,1626260325648551936
 expressing trust ,high,1628334745925853188
 happiness ,low,1632004568094498818
 life satisfaction ,low,1632004568094498818
 fear of future ,high,1632004568094498818
 vitality ,low,1632004568094498818
 having energy ,low,1632004568094498818
 positive functioning ,low,1632004568094498818
 expressing optimism ,low,1632004568094498818
 peace with thoughts and feelings ,low,1632004568094498818
 belonging to society ,low,1632004568094498818
 perceiving discrimination ,high,1632004568094498818
 feeling having a political voice ,high,1632004568094498818
 life satisfaction ,low,1630500920957210625
 happiness ,low,1625691510405726209
 quality of relationships ,low,1625691510405726209
