dimension,value,id
 belonging to society ,high,1629013040808046592
 expressing gratitude ,medium,1629013040808046592
 feeling loved by god ,high,1629013040808046592
 belief in god ,high,1629013040808046592
 life after death belief ,high,1629013040808046592
 having hope ,high,1629013040808046592
 promoting good ,high,1629013040808046592
 expressing empathy ,high,1629013040808046592
 expressing trust ,low,1631372253882359812
 life satisfaction ,low,1626995177326886913
 feeling having a political voice ,high,1630991937829507072
 happiness ,high,1632116871435517952
 happiness ,low,1625911047910731776
 life satisfaction ,low,1625911047910731776
 fear of future ,high,1625911047910731776
 vitality ,low,1625911047910731776
 having energy ,low,1625911047910731776
 positive functioning ,low,1625911047910731776
 expressing optimism ,low,1625911047910731776
 peace with thoughts and feelings ,low,1625911047910731776
 depression ,high,1625911047910731776
 anxiety ,high,1625911047910731776
suffering ,high,1625911047910731776
 belonging to society ,low,1625911047910731776
 perceiving discrimination ,medium,1625911047910731776
 describing health limitations ,medium,1625911047910731776
 happiness ,high,1632911694153371648
 life satisfaction ,high,1632911694153371648
 positive functioning ,high,1632911694153371648
 expressing gratitude ,high,1632911694153371648
 having hope ,high,1632911694153371648
 happiness ,high,1625836456072876035
 happiness ,low,1630229914895908865
 life satisfaction ,low,1630229914895908865
 vitality ,low,1630229914895908865
 having energy ,low,1630229914895908865
 positive functioning ,low,1630229914895908865
 expressing optimism ,low,1630229914895908865
 peace with thoughts and feelings ,low,1630229914895908865
 depression ,high,1630229914895908865
 anxiety ,high,1630229914895908865
suffering ,high,1630229914895908865
 balance in the various aspects of own life ,low,1630229914895908865
 describing health limitations ,high,1630229914895908865
self-esteem ,medium,1628379000685879296
 happiness ,high,1626510930518622210
 expressing optimism ,high,1626510930518622210
 balance in the various aspects of own life ,high,1626510930518622210
 happiness ,high,1629825220444921860
 quality of relationships ,high,1629825220444921860
 happiness ,low,1627057306386198530
 life satisfaction ,low,1627057306386198530
 fear of future ,high,1627057306386198530
 vitality ,low,1627057306386198530
 having energy ,low,1627057306386198530
 positive functioning ,low,1627057306386198530
 expressing optimism ,low,1627057306386198530
 peace with thoughts and feelings ,low,1627057306386198530
 depression ,high,1627057306386198530
 anxiety ,high,1627057306386198530
suffering ,high,1627057306386198530
 balance in the various aspects of own life ,low,1627057306386198530
 happiness ,low,1628516420949606401
 life satisfaction ,low,1628516420949606401
 expressing job satisfaction ,low,1628516420949606401
 expressing optimism ,low,1628516420949606401
 expressing gratitude ,low,1628516420949606401
 expressing empathy ,low,1628516420949606401
 happiness ,high,1627796413697429504
 vitality ,high,1627796413697429504
 positive functioning ,high,1627796413697429504
 expressing optimism ,high,1627796413697429504
 belonging to society ,high,1627796413697429504
 having hope ,high,1627796413697429504
 happiness ,high,1627170225652391937
resilience ,low,1627902908665671682
 loneliness ,high,1627902908665671682
 vitality ,high,1631402118409060355
 happiness ,high,1631402118409060355
 positive functioning ,high,1631402118409060355
 expressing optimism ,high,1631402118409060355
 balance in the various aspects of own life ,high,1631402118409060355
 belonging to society ,medium,1631402118409060355
 capability) ,medium,1631402118409060355
 having hope ,high,1631402118409060355
 promoting good ,medium,1631402118409060355
 expressing delayed gratification ,medium,1631402118409060355
 having energy ,high,1631402118409060355
 expressing trust ,low,1629234541813460993
 feeling having a political voice ,high,1626799721418477568
 happiness ,high,1628645993699848192
 expressing optimism ,high,1628645993699848192
 belonging to society ,high,1628645993699848192
 expressing gratitude ,high,1628645993699848192
 feeling loved by god ,high,1628645993699848192
 having hope ,high,1628645993699848192
 promoting good ,high,1628645993699848192
 expressing empathy ,high,1628645993699848192
 happiness ,low,1631343379429695490
 life satisfaction ,low,1631343379429695490
 fear of future ,high,1631343379429695490
 vitality ,low,1631343379429695490
 having energy ,low,1631343379429695490
 positive functioning ,low,1631343379429695490
 expressing optimism ,low,1631343379429695490
 peace with thoughts and feelings ,low,1631343379429695490
 purpose in life ,low,1631343379429695490
 depression ,high,1631343379429695490
 anxiety ,high,1631343379429695490
suffering ,high,1631343379429695490
 belonging to society ,low,1631343379429695490
 quality of relationships ,low,1631343379429695490
 balance in the various aspects of own life ,low,1631343379429695490
 capability) ,low,1631343379429695490
 perceiving discrimination ,high,1631343379429695490
religious criticism ,high,1631343379429695490
 feeling having a political voice ,high,1631343379429695490
 expressing empathy ,low,1631343379429695490
 happiness ,high,1629127153953431552
 quality of relationships ,high,1629127153953431552
 expressing empathy ,high,1630640436933959680
 happiness ,high,1632733477454880769
 feeling having a political voice ,high,1631107277473316865
 perceiving discrimination ,high,1629231922277912576
 feeling having a political voice ,high,1629231922277912576
 expressing altruism ,high,1631599609611943944
 promoting good ,high,1631599609611943944
 describing health limitations ,high,1631599609611943944
 perceiving discrimination ,high,1631640379450707968
 feeling having a political voice ,high,1631640379450707968
 happiness ,high,1626587728241659904
 expressing gratitude ,high,1626587728241659904
 happiness ,high,1628649169517772812
 expressing gratitude ,high,1628649169517772812
 happiness ,medium,1632172385783750658
 quality of relationships ,high,1632172385783750658
 expressing optimism ,high,1632507688448868357
 expressing trust ,high,1632507688448868357
 promoting good ,high,1632507688448868357
 peace with thoughts and feelings ,high,1629880955476344837
 belonging to society ,medium,1629880955476344837
 promoting good ,high,1629880955476344837
 happiness ,high,1627069023384129536
 belonging to society ,high,1627069023384129536
 capability) ,high,1632095231607820288
 feeling having a political voice ,high,1626124134685065222
 quality of relationships ,low,1630986755926114304
 happiness ,high,1629254019381358593
 quality of relationships ,medium,1629254019381358593
 happiness ,medium,1631106474847113217
 balance in the various aspects of own life ,high,1631106474847113217
 happiness ,low,1629477038309474306
 life satisfaction ,low,1629477038309474306
 fear of future ,high,1629477038309474306
 vitality ,low,1629477038309474306
 having energy ,low,1629477038309474306
 positive functioning ,low,1629477038309474306
 expressing optimism ,low,1629477038309474306
 peace with thoughts and feelings ,low,1629477038309474306
 purpose in life ,low,1629477038309474306
 depression ,high,1629477038309474306
 anxiety ,high,1629477038309474306
suffering ,high,1629477038309474306
 belonging to society ,low,1629477038309474306
 perceiving discrimination ,high,1629477038309474306
 describing health limitations ,high,1629477038309474306
 happiness ,low,1626784080338751488
 life satisfaction ,low,1626784080338751488
 expressing optimism ,low,1626784080338751488
 peace with thoughts and feelings ,low,1626784080338751488
 depression ,high,1626784080338751488
 anxiety ,high,1626784080338751488
suffering ,high,1626784080338751488
 feeling having a political voice ,low,1626784080338751488
 balance in the various aspects of own life ,medium,1630861882687909888
 describing smoking related health issues ,medium,1630861882687909888
 happiness ,high,1632033265090715650
 balance in the various aspects of own life ,high,1632033265090715650
 having hope ,high,1632033265090715650
resilience ,low,1625915822588690446
 happiness ,low,1625915822588690446
 life satisfaction ,low,1625915822588690446
 fear of future ,high,1625915822588690446
 vitality ,low,1625915822588690446
 having energy ,low,1625915822588690446
 positive functioning ,low,1625915822588690446
 expressing optimism ,low,1625915822588690446
 peace with thoughts and feelings ,low,1625915822588690446
 purpose in life ,low,1625915822588690446
 depression ,high,1625915822588690446
 anxiety ,high,1625915822588690446
suffering ,high,1625915822588690446
 belief in god ,low,1625915822588690446
 feeling loved by god ,low,1625915822588690446
religious criticism ,high,1625915822588690446
 having hope ,low,1625915822588690446
 happiness ,high,1629280288629989376
 expressing optimism ,high,1629280288629989376
 positive functioning ,high,1629280288629989376
 belonging to society ,high,1629280288629989376
 expressing gratitude ,high,1629280288629989376
 having hope ,high,1629280288629989376
 promoting good ,high,1629280288629989376
 happiness ,high,1630780515639783429
 expressing gratitude ,high,1630780515639783429
 promoting good ,high,1630780515639783429
 happiness ,low,1630262635013783553
 life satisfaction ,low,1630262635013783553
 fear of future ,high,1630262635013783553
 expressing optimism ,low,1630262635013783553
 peace with thoughts and feelings ,low,1630262635013783553
 depression ,high,1630262635013783553
 anxiety ,high,1630262635013783553
suffering ,high,1630262635013783553
 belonging to society ,low,1630262635013783553
 balance in the various aspects of own life ,low,1630262635013783553
 perceiving discrimination ,medium,1630262635013783553
 having hope ,low,1630262635013783553
 happiness ,low,1632071466987520007
resilience ,medium,1632071466987520007
self-esteem ,low,1632071466987520007
 life satisfaction ,low,1632071466987520007
 fear of future ,high,1632071466987520007
 vitality ,low,1632071466987520007
 having energy ,low,1632071466987520007
 positive functioning ,low,1632071466987520007
 expressing optimism ,low,1632071466987520007
 peace with thoughts and feelings ,low,1632071466987520007
 purpose in life ,low,1632071466987520007
 depression ,high,1632071466987520007
 anxiety ,high,1632071466987520007
suffering ,high,1632071466987520007
 belonging to society ,low,1632071466987520007
 financial/material worry ,high,1632071466987520007
 having hope ,high,1632071466987520007
 promoting good ,high,1632071466987520007
 describing health limitations ,high,1632071466987520007
 expressing empathy ,high,1632071466987520007
self-esteem ,medium,1630031080769175552
 quality of relationships ,medium,1630031080769175552
 quality of relationships ,medium,1631029248142999553
 loneliness ,medium,1630006578278481922
 happiness ,high,1629049507554918401
 expressing trust ,high,1629049507554918401
 feeling having a political voice ,high,1629049507554918401
 happiness ,medium,1630352173602144258
 happiness ,high,1631032388871667712
 quality of relationships ,high,1631032388871667712
 happiness ,medium,1631128483630907393
 quality of relationships ,medium,1631128483630907393
resilience ,high,1629258846437777409
 happiness ,high,1629258846437777409
 promoting good ,high,1629258846437777409
 happiness ,low,1627580424166817795
 life satisfaction ,low,1627580424166817795
 fear of future ,high,1627580424166817795
 vitality ,low,1627580424166817795
 having energy ,low,1627580424166817795
 positive functioning ,low,1627580424166817795
 expressing optimism ,low,1627580424166817795
 peace with thoughts and feelings ,low,1627580424166817795
 belonging to society ,low,1627580424166817795
 perceiving discrimination ,medium,1627580424166817795
 having hope ,low,1627580424166817795
 life satisfaction ,medium,1632547505614254080
 expressing optimism ,high,1632547505614254080
 peace with thoughts and feelings ,medium,1632547505614254080
 belonging to society ,high,1632547505614254080
 feeling loved by god ,high,1632547505614254080
 balance in the various aspects of own life ,medium,1632547505614254080
 having hope ,high,1632547505614254080
 promoting good ,high,1632547505614254080
 expressing empathy ,high,1632547505614254080
 quality of relationships ,medium,1630743231003783169
 financial/material worry ,high,1626645637360939008
 fear of future ,high,1627710682413006850
 happiness ,low,1628672877712265216
 life satisfaction ,low,1628672877712265216
 expressing optimism ,low,1628672877712265216
 depression ,high,1628672877712265216
 anxiety ,high,1628672877712265216
 feeling having a political voice ,high,1628672877712265216
 happiness ,medium,1626950018241380353
resilience ,high,1626950018241380353
self-esteem ,medium,1626950018241380353
 life satisfaction ,medium,1626950018241380353
 positive functioning ,high,1626950018241380353
 expressing optimism ,high,1626950018241380353
 balance in the various aspects of own life ,medium,1626950018241380353
 expressing empathy ,low,1631797327127269377
 happiness ,high,1629408454652616705
 expressing trust ,medium,1629408454652616705
 happiness ,high,1627471322379853825
 expressing empathy ,high,1627471322379853825
 happiness ,low,1630275810908311552
 life satisfaction ,low,1630275810908311552
 fear of future ,high,1630275810908311552
 vitality ,low,1630275810908311552
 having energy ,low,1630275810908311552
 positive functioning ,low,1630275810908311552
 peace with thoughts and feelings ,low,1630275810908311552
 belief in god ,low,1630275810908311552
religious criticism ,high,1630275810908311552
 happiness ,low,1627166669268475904
 life satisfaction ,low,1627166669268475904
 expressing optimism ,low,1627166669268475904
 peace with thoughts and feelings ,low,1627166669268475904
 belonging to society ,low,1627166669268475904
 fear of future ,high,1633966239952392192
 fear of future ,high,1626372033083846659
 expressing trust ,low,1626372033083846659
 fear of future ,high,1632324148578877440
 perceiving discrimination ,medium,1632324148578877440
 feeling having a political voice ,high,1632324148578877440
 quality of relationships ,medium,1627807007804649473
resilience ,high,1629410590140645377
self-esteem ,medium,1629410590140645377
 life satisfaction ,low,1629410590140645377
 fear of future ,high,1629410590140645377
 vitality ,low,1629410590140645377
 having energy ,low,1629410590140645377
 positive functioning ,low,1629410590140645377
 expressing optimism ,low,1629410590140645377
 peace with thoughts and feelings ,low,1629410590140645377
 depression ,high,1629410590140645377
 anxiety ,high,1629410590140645377
suffering ,high,1629410590140645377
 balance in the various aspects of own life ,low,1629410590140645377
 perceiving discrimination ,medium,1629410590140645377
 feeling having a political voice ,high,1629410590140645377
 happiness ,high,1631591912397508609
 expressing optimism ,high,1631591912397508609
 capability) ,high,1631591912397508609
 having hope ,high,1631591912397508609
 fear of future ,high,1629644725836738562
 perceiving discrimination ,high,1629644725836738562
 feeling having a political voice ,high,1629644725836738562
 happiness ,high,1634327721550532609
self-esteem ,high,1634327721550532609
 life satisfaction ,high,1634327721550532609
 positive functioning ,high,1634327721550532609
 expressing optimism ,high,1634327721550532609
 balance in the various aspects of own life ,medium,1634327721550532609
 capability) ,high,1634327721550532609
 feeling having a political voice ,low,1634327721550532609
 financial/material worry ,high,1630500576856342529
 happiness ,high,1630628647764652039
 expressing optimism ,high,1630628647764652039
 positive functioning ,high,1630628647764652039
 belonging to society ,high,1630628647764652039
 perceiving discrimination ,high,1628036975172149249
 capability) ,high,1631368620474261511
 happiness ,medium,1626194458776596480
 positive functioning ,high,1626194458776596480
 expressing optimism ,high,1626194458776596480
 balance in the various aspects of own life ,medium,1626194458776596480
 happiness ,high,1626344767079473152
 expressing optimism ,high,1626344767079473152
 expressing gratitude ,high,1626344767079473152
 fear of future ,high,1626687943149764609
 perceiving discrimination ,high,1626687943149764609
 feeling having a political voice ,high,1626687943149764609
 quality of relationships ,low,1631037928154750977
resilience ,high,1626411081764569089
 capability) ,high,1626411081764569089
 life satisfaction ,low,1626912064194109440
 happiness ,low,1626912064194109440
 expressing optimism ,low,1626912064194109440
 peace with thoughts and feelings ,low,1626912064194109440
 belonging to society ,low,1626912064194109440
 expressing gratitude ,low,1626912064194109440
 expressing optimism ,low,1627693688280195076
 belonging to society ,low,1627693688280195076
 feeling having a political voice ,high,1627693688280195076
 happiness ,high,1633630155510824960
 expressing optimism ,high,1633630155510824960
 having hope ,high,1633630155510824960
 depression ,high,1626800865280499712
 perceiving discrimination ,high,1626800865280499712
 life satisfaction ,low,1625924547256938496
 fear of future ,high,1625924547256938496
 vitality ,low,1625924547256938496
 having energy ,low,1625924547256938496
 positive functioning ,low,1625924547256938496
 expressing optimism ,low,1625924547256938496
 peace with thoughts and feelings ,low,1625924547256938496
 balance in the various aspects of own life ,low,1625924547256938496
 belief in god ,low,1625924547256938496
 having hope ,low,1625924547256938496
 quality of relationships ,low,1609349917583065089
 quality of relationships ,medium,1632859152660799490
self-esteem ,high,1632672271025201153
 expressing optimism ,high,1632672271025201153
 belonging to society ,medium,1632672271025201153
 feeling having a political voice ,high,1632672271025201153
 happiness ,high,1627374373374926850
 expressing altruism ,high,1627374373374926850
 promoting good ,high,1627374373374926850
 happiness ,high,1625983062596063232
 expressing gratitude ,high,1625983062596063232
 fear of future ,high,1632074074179395587
 perceiving discrimination ,high,1632074074179395587
 expressing optimism ,low,1633896172367560716
 belonging to society ,low,1633896172367560716
 expressing empathy ,high,1633896172367560716
 perceiving discrimination ,high,1629095494776459265
 financial/material worry ,high,1632302836187889664
 happiness ,high,1628984218448543745
 financial/material worry ,high,1630913352988778499
 happiness ,high,1631306500185509888
 belonging to society ,high,1631306500185509888
 expressing empathy ,high,1631306500185509888
 expressing empathy ,high,1631604616952414208
 feeling having a political voice ,high,1626472219953238016
 feeling having a political voice ,high,1633185754263461889
 quality of relationships ,medium,1626153924909465601
religious criticism ,high,1628871671565389824
resilience ,low,1630216135554498561
 fear of future ,high,1630216135554498561
 depression ,high,1630216135554498561
 anxiety ,high,1630216135554498561
suffering ,high,1630216135554498561
 perceiving discrimination ,high,1630216135554498561
 describing health limitations ,high,1630216135554498561
 quality of relationships ,medium,1626243731664916481
 happiness ,high,1633126593718546432
 balance in the various aspects of own life ,medium,1632287681207058434
self-esteem ,high,1633054796440633345
 expressing trust ,high,1633054796440633345
self-esteem ,medium,1629326406478856192
 happiness ,high,1629326406478856192
 expressing gratitude ,high,1629326406478856192
 happiness ,high,1628916225584553984
 expressing gratitude ,high,1628916225584553984
 having hope ,high,1628916225584553984
 happiness ,low,1625646779264802817
 quality of relationships ,low,1625646779264802817
 happiness ,high,1629457529653587968
 happiness ,high,1629925694921662466
 feeling having a political voice ,medium,1625826146670747649
 happiness ,high,1630064798225551360
 financial/material worry ,low,1632712357448404992
 quality of relationships ,low,1631795405007757313
 happiness ,low,1633179508172791808
 life satisfaction ,low,1633179508172791808
 fear of future ,high,1633179508172791808
 vitality ,low,1633179508172791808
 having energy ,low,1633179508172791808
 positive functioning ,low,1633179508172791808
 expressing optimism ,low,1633179508172791808
 peace with thoughts and feelings ,low,1633179508172791808
 belonging to society ,low,1633179508172791808
 perceiving discrimination ,medium,1633179508172791808
 feeling having a political voice ,high,1633179508172791808
 financial/material worry ,high,1630424218482651137
 happiness ,high,1630912548789706757
 vitality ,high,1630912548789706757
 positive functioning ,high,1630912548789706757
 expressing optimism ,high,1630912548789706757
 life satisfaction ,medium,1630912548789706757
 balance in the various aspects of own life ,medium,1630912548789706757
 belonging to society ,medium,1630912548789706757
 having hope ,high,1630912548789706757
 expressing altruism ,high,1631015685106159635
 belonging to society ,high,1631015685106159635
 feeling loved by god ,high,1631015685106159635
 belief in god ,high,1631015685106159635
 promoting good ,high,1631015685106159635
 loneliness ,high,1625704115593510912
 happiness ,high,1625649164540342272
 capability) ,high,1625649164540342272
 happiness ,low,1625803447160143874
 life satisfaction ,low,1625803447160143874
 fear of future ,high,1625803447160143874
 vitality ,low,1625803447160143874
 having energy ,low,1625803447160143874
 positive functioning ,low,1625803447160143874
 expressing optimism ,low,1625803447160143874
 peace with thoughts and feelings ,low,1625803447160143874
 anxiety ,high,1625803447160143874
suffering ,high,1625803447160143874
 balance in the various aspects of own life ,low,1625803447160143874
 perceiving discrimination ,medium,1625803447160143874
 financial/material worry ,high,1625803447160143874
 happiness ,medium,1632487857997660160
 balance in the various aspects of own life ,medium,1632487857997660160
resilience ,high,1626116026613084161
 belonging to society ,medium,1626116026613084161
 feeling having a political voice ,high,1626116026613084161
 happiness ,high,1631652824185708545
 expressing gratitude ,high,1631652824185708545
self-esteem ,medium,1631322074600841222
 capability) ,high,1631322074600841222
 happiness ,high,1609364896243752965
 expressing optimism ,high,1609364896243752965
 life satisfaction ,high,1609364896243752965
 expressing gratitude ,high,1609364896243752965
 having hope ,high,1609364896243752965
 promoting good ,high,1609364896243752965
 expressing empathy ,high,1609364896243752965
 happiness ,high,1632741699792392194
 happiness ,high,1627293235704987651
 happiness ,low,1629763280578150402
 life satisfaction ,low,1629763280578150402
 fear of future ,high,1629763280578150402
 vitality ,low,1629763280578150402
 having energy ,low,1629763280578150402
 positive functioning ,low,1629763280578150402
 expressing optimism ,low,1629763280578150402
 peace with thoughts and feelings ,low,1629763280578150402
 depression ,high,1629763280578150402
 anxiety ,high,1629763280578150402
suffering ,high,1629763280578150402
 belonging to society ,low,1629763280578150402
 feeling having a political voice ,high,1629763280578150402
self-esteem ,high,1630617795540008996
 expressing trust ,high,1630617795540008996
 quality of relationships ,low,1630223266848681984
 expressing empathy ,low,1630223266848681984
 life satisfaction ,low,1631845610797035521
 fear of future ,high,1631845610797035521
 expressing optimism ,low,1631845610797035521
 peace with thoughts and feelings ,low,1631845610797035521
 belonging to society ,low,1631845610797035521
 financial/material worry ,high,1631845610797035521
 financial/material worry ,high,1628060586918510593
self-esteem ,low,1629689481124085760
 perceiving discrimination ,high,1633860511497592832
 fear of future ,high,1632721453429981184
 describing health limitations ,high,1632721453429981184
 happiness ,medium,1631784658949255169
 happiness ,high,1631922987397005315
 expressing trust ,medium,1629030934442913792
 balance in the various aspects of own life ,high,1632033672688988160
 happiness ,high,1632706392187617281
 expressing optimism ,high,1632706392187617281
 positive functioning ,high,1632706392187617281
 life satisfaction ,high,1632706392187617281
 expressing gratitude ,high,1632706392187617281
 having hope ,high,1632706392187617281
 promoting good ,high,1632706392187617281
 happiness ,high,1631830128085835776
 expressing altruism ,high,1631830128085835776
 volunteering ,high,1631830128085835776
 happiness ,high,1626287289990098944
 perceiving discrimination ,high,1631702064316153873
 feeling having a political voice ,high,1631702064316153873
 happiness ,high,1630799484153208835
 vitality ,high,1630799484153208835
 having energy ,high,1630799484153208835
resilience ,low,1609383608204009474
 fear of future ,high,1609383608204009474
 expressing optimism ,low,1609383608204009474
 anxiety ,high,1609383608204009474
 quality of relationships ,medium,1609383608204009474
 belonging to society ,low,1609383608204009474
 perceiving discrimination ,high,1609383608204009474
 feeling having a political voice ,high,1609383608204009474
 expressing government approval ,low,1609383608204009474
 having hope ,high,1609383608204009474
 promoting good ,medium,1609383608204009474
 expressing empathy ,high,1609383608204009474
religious criticism ,high,1629504803737939968
 belonging to society ,high,1630311317490860032
 happiness ,medium,1630523722288496642
 happiness ,high,1629988713454350338
 balance in the various aspects of own life ,high,1629988713454350338
 happiness ,high,1625879587115900928
self-esteem ,high,1628441667316350979
resilience ,high,1632966646187827201
 positive functioning ,high,1632966646187827201
 expressing optimism ,high,1632966646187827201
 belonging to society ,high,1632966646187827201
 expressing altruism ,high,1632966646187827201
 having hope ,high,1632966646187827201
 promoting good ,high,1632966646187827201
 expressing job satisfaction ,low,1633095953077895169
 balance in the various aspects of own life ,low,1633095953077895169
 quality of relationships ,low,1632622278113361922
 perceiving discrimination ,high,1632622278113361922
resilience ,high,1632021317766479872
self-esteem ,high,1632021317766479872
 positive functioning ,high,1632021317766479872
 expressing optimism ,high,1632021317766479872
 purpose in life ,high,1632021317766479872
 expressing empathy ,high,1632021317766479872
self-esteem ,low,1628816389036445696
 loneliness ,high,1628816389036445696
 happiness ,medium,1632225712902922241
resilience ,high,1632225712902922241
self-esteem ,medium,1632225712902922241
 vitality ,high,1632225712902922241
 having energy ,high,1632225712902922241
 positive functioning ,high,1632225712902922241
 expressing optimism ,high,1632225712902922241
 peace with thoughts and feelings ,medium,1632225712902922241
 depression ,low,1632225712902922241
 anxiety ,low,1632225712902922241
suffering ,low,1632225712902922241
 balance in the various aspects of own life ,medium,1632225712902922241
 capability) ,high,1632225712902922241
 happiness ,high,1632229486736424963
 capability) ,high,1632229486736424963
resilience ,medium,1626136102452056064
self-esteem ,medium,1626136102452056064
 life satisfaction ,low,1626136102452056064
 fear of future ,high,1626136102452056064
 vitality ,low,1626136102452056064
 having energy ,low,1626136102452056064
 positive functioning ,low,1626136102452056064
 expressing optimism ,low,1626136102452056064
 peace with thoughts and feelings ,low,1626136102452056064
suffering ,high,1626136102452056064
 balance in the various aspects of own life ,low,1626136102452056064
 capability) ,medium,1626136102452056064
 perceiving discrimination ,medium,1626136102452056064
 describing health limitations ,medium,1626136102452056064
 feeling having a political voice ,high,1629481435911299075
 happiness ,high,1626785571363233792
 expressing empathy ,high,1631492706232066050
 happiness ,high,1632073388544884738
 expressing empathy ,high,1632073388544884738
 happiness ,medium,1630297230413291526
 expressing trust ,low,1632707116451463169
 feeling having a political voice ,high,1632707116451463169
 happiness ,high,1628086851197186097
 expressing optimism ,high,1628086851197186097
 positive functioning ,high,1628086851197186097
 belonging to society ,high,1628086851197186097
 expressing gratitude ,high,1628086851197186097
 having hope ,high,1628086851197186097
 promoting good ,high,1628086851197186097
 expressing empathy ,high,1628086851197186097
 fear of future ,high,1631555565133365248
 financial/material worry ,high,1631555565133365248
 expressing trust ,medium,1628944326867800066
 feeling having a political voice ,high,1633881721249890304
resilience ,high,1628260251119271936
self-esteem ,high,1628260251119271936
 life satisfaction ,high,1628260251119271936
 positive functioning ,high,1628260251119271936
 expressing optimism ,high,1628260251119271936
 peace with thoughts and feelings ,high,1628260251119271936
 belonging to society ,high,1628260251119271936
 balance in the various aspects of own life ,medium,1628260251119271936
 perceiving discrimination ,medium,1628260251119271936
 happiness ,high,1628260251119271936
 feeling having a political voice ,high,1628260251119271936
 promoting good ,high,1628260251119271936
 happiness ,medium,1628003238589997056
 quality of relationships ,medium,1628003238589997056
 promoting good ,high,1628003238589997056
 happiness ,low,1629557637036806146
 perceiving discrimination ,high,1630697547852308481
religious criticism ,high,1630697547852308481
 feeling having a political voice ,high,1630697547852308481
 belonging to society ,low,1629974806966706177
 quality of relationships ,low,1629974806966706177
 feeling having a political voice ,low,1629974806966706177
 perceiving discrimination ,medium,1631031935484022784
 anxiety ,high,1630858052491685889
 happiness ,high,1632796672030912514
 expressing empathy ,high,1632617707420938241
 happiness ,high,1627725299440812046
 quality of relationships ,low,1626514849269415937
 happiness ,low,1630338121853222914
 life satisfaction ,low,1630338121853222914
 fear of future ,high,1630338121853222914
 vitality ,low,1630338121853222914
 having energy ,low,1630338121853222914
 positive functioning ,low,1630338121853222914
 expressing optimism ,low,1630338121853222914
 peace with thoughts and feelings ,low,1630338121853222914
 depression ,high,1630338121853222914
 anxiety ,high,1630338121853222914
suffering ,high,1630338121853222914
 balance in the various aspects of own life ,low,1630338121853222914
 perceiving discrimination ,high,1630338121853222914
 having hope ,low,1630338121853222914
 expressing job satisfaction ,low,1628121803574091776
 expressing optimism ,low,1628121803574091776
 expressing gratitude ,low,1628121803574091776
 expressing trust ,low,1628121803574091776
 balance in the various aspects of own life ,low,1628121803574091776
 capability) ,low,1628121803574091776
resilience ,low,1630755913769385984
 quality of relationships ,low,1630755913769385984
 promoting good ,low,1630755913769385984
 happiness ,low,1626849995969241088
 life satisfaction ,low,1626849995969241088
 fear of future ,high,1626849995969241088
 vitality ,low,1626849995969241088
 having energy ,low,1626849995969241088
 positive functioning ,low,1626849995969241088
 expressing optimism ,low,1626849995969241088
 peace with thoughts and feelings ,low,1626849995969241088
 balance in the various aspects of own life ,low,1626849995969241088
 capability) ,medium,1626849995969241088
 financial/material worry ,high,1626849995969241088
 having hope ,high,1626849995969241088
 expressing delayed gratification ,medium,1626849995969241088
 feeling having a political voice ,high,1626849995969241088
 vitality ,high,1626854418665570305
 happiness ,medium,1626854418665570305
 promoting good ,high,1626854418665570305
 happiness ,high,1632203259619471362
 belief in god ,high,1632203259619471362
 happiness ,high,1625793222642397186
 promoting good ,high,1625793222642397186
 happiness ,high,1627727144674594820
 fear of future ,low,1626974481850765313
 expressing optimism ,high,1626974481850765313
suffering ,low,1626974481850765313
 describing health limitations ,high,1626974481850765313
 happiness ,medium,1629704923238526976
 financial/material worry ,low,1629704923238526976
 happiness ,high,1627268044950220803
 quality of relationships ,medium,1627268044950220803
 happiness ,high,1632734361903673345
 expressing altruism ,high,1632734361903673345
 promoting good ,high,1632734361903673345
 belonging to society ,medium,1629491081350983680
 belonging to society ,low,1632133004356198400
 happiness ,high,1630015001619513344
 promoting good ,high,1630015001619513344
 happiness ,high,1625938489891033099
 vitality ,high,1625938489891033099
 expressing optimism ,high,1625938489891033099
 positive functioning ,high,1625938489891033099
 expressing gratitude ,high,1625938489891033099
 belonging to society ,medium,1625938489891033099
 capability) ,high,1625938489891033099
 having hope ,high,1625938489891033099
 promoting good ,high,1625938489891033099
resilience ,high,1628582186726072321
 quality of relationships ,high,1628582186726072321
 happiness ,high,1630075239874052096
 expressing optimism ,high,1630075239874052096
 balance in the various aspects of own life ,medium,1630075239874052096
 having hope ,high,1630075239874052096
self-esteem ,high,1629794901368905728
 expressing trust ,high,1629794901368905728
 describing drinking related health issues ,medium,1632624201403187200
resilience ,high,1631445415823278080
 expressing gratitude ,high,1631445415823278080
 describing health limitations ,high,1631445415823278080
 expressing job satisfaction ,high,1627399917152145408
 expressing optimism ,high,1627399917152145408
 positive functioning ,high,1627399917152145408
 expressing altruism ,high,1627399917152145408
 belonging to society ,high,1627399917152145408
 capability) ,high,1627399917152145408
 having hope ,high,1627399917152145408
 promoting good ,high,1627399917152145408
 quality of relationships ,low,1626113449242554370
 expressing optimism ,low,1631448118821814272
 belonging to society ,low,1631448118821814272
 feeling having a political voice ,medium,1632144941949304833
 quality of relationships ,low,1629806912282738688
 life satisfaction ,low,1630807741257113600
 happiness ,low,1630807741257113600
 positive functioning ,low,1630807741257113600
 expressing optimism ,low,1630807741257113600
 peace with thoughts and feelings ,low,1630807741257113600
 loneliness ,high,1630807741257113600
