dimension,value,id
having hope,high,1631015685106159635
promoting good,high,1631015685106159635
expressing empathy,high,1631015685106159635
happiness,low,1625704115593510912
life satisfaction,low,1625704115593510912
stress,high,1625704115593510912
anxiety,high,1625704115593510912
expressing gratitude,medium,1625704115593510912
feeling loved by god,low,1625704115593510912
belonging to society,low,1625704115593510912
quality of relationships,medium,1625704115593510912
financial or material worry,medium,1625704115593510912
having hope,high,1625704115593510912
expressing empathy,medium,1625704115593510912
describing health limitations,low,1625704115593510912
happiness,high,1625649164540342272
life satisfaction,high,1625649164540342272
positive functioning,high,1625649164540342272
expressing optimism,high,1625649164540342272
expressing gratitude,low,1625649164540342272
belonging to society,medium,1625649164540342272
financial or material worry,low,1625649164540342272
charitable giving/helping,low,1625649164540342272
expressing delayed gratification,low,1625649164540342272
anxiety,high,1625803447160143874
fear of future,medium,1625803447160143874
frustration,high,1625803447160143874
expressing frustration,high,1625803447160143874
perceiving discrimination,medium,1625803447160143874
financial or material worry,medium,1625803447160143874
expressing government approval,low,1625803447160143874
having hope,medium,1625803447160143874
expressing empathy,low,1625803447160143874
describing health limitations,none,1625803447160143874
ptsd (post-traumatic stress disorder),none,1625803447160143874
describing smoking related health issues,none,1625803447160143874
describing drinking related health issues,none,1625803447160143874
happiness,high,1632487857997660160
life satisfaction,medium,1632487857997660160
positive functioning,high,1632487857997660160
balance in the various aspects of own life,medium,1632487857997660160
financial or material worry,medium,1632487857997660160
resilience,medium,1626116026613084161
positive functioning,medium,1626116026613084161
expressing altruism,low,1626116026613084161
quality of relationships,low,1626116026613084161
belonging to society,low,1626116026613084161
expressing government approval,low,1626116026613084161
feeling having a political voice,medium,1626116026613084161
ptsd (post-traumatic stress disorder),low,1626116026613084161
expressing empathy,medium,1626116026613084161
happiness,medium,1631652824185708545
life satisfaction,low,1631652824185708545
self-esteem,high,1631322074600841222
confidence,high,1631322074600841222
humor,high,1631322074600841222
optimism,high,1631322074600841222
expressing gratitude,low,1631322074600841222
belief in god,high,1631322074600841222
having hope,high,1631322074600841222
expressing delayed gratification,medium,1631322074600841222
expressing empathy,low,1631322074600841222
happiness,high,1609364896243752965
life satisfaction,high,1609364896243752965
positive functioning,high,1609364896243752965
expressing optimism,high,1609364896243752965
expressing gratitude,high,1609364896243752965
expressing altruism,medium,1609364896243752965
having hope,high,1609364896243752965
expressing delayed gratification,low,1609364896243752965
promoting good,medium,1609364896243752965
expressing empathy,high,1609364896243752965
happiness,high,1632741699792392194
life satisfaction,high,1632741699792392194
nostalgia,high,1632741699792392194
expressing gratitude,medium,1632741699792392194
quality of relationships,low,1632741699792392194
belonging to society,low,1632741699792392194
mastery (ability or capability),medium,1632741699792392194
having hope,medium,1632741699792392194
expressing delayed gratification,low,1632741699792392194
happiness,high,1627293235704987651
positive functioning,high,1627293235704987651
expressing gratitude,high,1627293235704987651
quality of relationships,medium,1627293235704987651
promoting good,high,1627293235704987651
expressing delayed gratification,low,1627293235704987651
having hope,medium,1627293235704987651
expressing empathy,low,1627293235704987651
happiness,low,1629763280578150402
life satisfaction,low,1629763280578150402
fear of future,high,1629763280578150402
depression,high,1629763280578150402
anxiety,high,1629763280578150402
suffering,high,1629763280578150402
expressing altruism,low,1629763280578150402
loneliness,medium,1629763280578150402
quality of relationships,low,1629763280578150402
belonging to society,low,1629763280578150402
perceiving discrimination,high,1629763280578150402
life after death belief,high,1629763280578150402
seeking for forgiveness,low,1629763280578150402
feeling having a political voice,medium,1629763280578150402
expressing government approval,low,1629763280578150402
having hope,low,1629763280578150402
happiness,medium,1630617795540008996
self-esteem,medium,1630617795540008996
life satisfaction,medium,1630617795540008996
positive functioning,medium,1630617795540008996
expressing gratitude,high,1630617795540008996
expressing trust,medium,1630617795540008996
promoting good,high,1630617795540008996
having hope,medium,1630617795540008996
happiness,low,1630223266848681984
life satisfaction,low,1630223266848681984
peace with thoughts and feelings,low,1630223266848681984
expressing altruism,low,1630223266848681984
loneliness,medium,1630223266848681984
quality of relationships,low,1630223266848681984
belonging to society,low,1630223266848681984
feeling having a political voice,low,1630223266848681984
expressing government approval,low,1630223266848681984
having hope,low,1630223266848681984
expressing empathy,low,1630223266848681984
happiness,low,1631845610797035521
life satisfaction,low,1631845610797035521
quality of relationships,low,1631845610797035521
belonging to society,low,1631845610797035521
balance in the various aspects of own life,low,1631845610797035521
financial or material worry,low,1631845610797035521
having hope,low,1631845610797035521
expressing empathy,low,1631845610797035521
describing health limitations,medium,1631845610797035521
happiness,medium,1628060586918510593
life satisfaction,medium,1628060586918510593
positive functioning,medium,1628060586918510593
expressing optimism,medium,1628060586918510593
expressing gratitude,medium,1628060586918510593
mastery (ability or capability),medium,1628060586918510593
financial or material worry,medium,1628060586918510593
anxiety,medium,1633860511497592832
fear of future,low,1633860511497592832
life satisfaction,low,1633860511497592832
positive functioning,low,1633860511497592832
suffering,low,1633860511497592832
expressing altruism,medium,1633860511497592832
quality of relationships,low,1633860511497592832
expressing delayed gratification,low,1633860511497592832
promoting good,low,1633860511497592832
expressing empathy,medium,1633860511497592832
depression,high,1632721453429981184
anxiety,high,1632721453429981184
suffering,high,1632721453429981184
feeling pain,high,1632721453429981184
life satisfaction,low,1632721453429981184
happiness,low,1632721453429981184
loneliness,high,1632721453429981184
quality of relationships,low,1632721453429981184
belonging to society,low,1632721453429981184
mobility,low,1632721453429981184
having hope,low,1632721453429981184
promoting good,low,1632721453429981184
expressing delayed gratification,low,1632721453429981184
describing health limitations,high,1632721453429981184
expressing empathy,medium,1632721453429981184
happiness,medium,1631784658949255169
life satisfaction,medium,1631784658949255169
quality of relationships,medium,1631784658949255169
balance in the various aspects of own life,medium,1631784658949255169
expressing delayed gratification,medium,1631784658949255169
happiness,high,1631922987397005315
life satisfaction,high,1631922987397005315
positive functioning,high,1631922987397005315
balance in the various aspects of own life,medium,1631922987397005315
having hope,high,1631922987397005315
life satisfaction,medium,1629030934442913792
positive functioning,medium,1629030934442913792
purpose in life,medium,1629030934442913792
belonging to society,medium,1629030934442913792
quality of relationships,low,1629030934442913792
having hope,medium,1629030934442913792
feeling having a political voice,low,1629030934442913792
self-esteem,high,1632033672688988160
happiness,high,1632033672688988160
life satisfaction,high,1632033672688988160
positive functioning,high,1632033672688988160
expressing self-acceptance,high,1632033672688988160
belonging to society,medium,1632033672688988160
having hope,high,1632033672688988160
promoting good,high,1632033672688988160
expressing empathy,high,1632033672688988160
happiness,high,1632706392187617281
life satisfaction,high,1632706392187617281
positive functioning,high,1632706392187617281
expressing optimism,high,1632706392187617281
expressing gratitude,high,1632706392187617281
expressing altruism,high,1632706392187617281
having hope,high,1632706392187617281
expressing empathy,high,1632706392187617281
happiness,high,1631830128085835776
life satisfaction,high,1631830128085835776
positive functioning,high,1631830128085835776
expressing optimism,high,1631830128085835776
expressing altruism,high,1631830128085835776
volunteering,high,1631830128085835776
expressing empathy,low,1631830128085835776
happiness,high,1626287289990098944
life satisfaction,high,1626287289990098944
positive functioning,high,1626287289990098944
expressing job satisfaction,high,1626287289990098944
quality of relationships,medium,1626287289990098944
expressing gratitude,low,1626287289990098944
balance in the various aspects of own life,medium,1626287289990098944
having hope,medium,1626287289990098944
promoting good,low,1626287289990098944
expressing delayed gratification,low,1626287289990098944
expressing empathy,low,1626287289990098944
describing smoking related health issues,medium,1626287289990098944
anxiety,medium,1631702064316153873
frustration,high,1631702064316153873
irritation,medium,1631702064316153873
expressing altruism,low,1631702064316153873
loneliness,medium,1631702064316153873
quality of relationships,low,1631702064316153873
belonging to society,low,1631702064316153873
expressing gratitude,low,1631702064316153873
expressing trust,low,1631702064316153873
feeling trusted,low,1631702064316153873
expressing government disapproval,high,1631702064316153873
feeling having a political voice,medium,1631702064316153873
expressing empathy,low,1631702064316153873
describing health limitations,none,1631702064316153873
ptsd (post-traumatic stress disorder),none,1631702064316153873
describing smoking related health issues,none,1631702064316153873
describing drinking related health issues,none,1631702064316153873
anxiety,medium,1609383608204009474
fear of future,medium,1609383608204009474
suffering,low,1609383608204009474
mastery (ability or capability),medium,1609383608204009474
balance in the various aspects of own life,low,1609383608204009474
financial or material worry,medium,1609383608204009474
feeling having a political voice,low,1609383608204009474
expressing government approval,low,1609383608204009474
having hope,low,1609383608204009474
describing health limitations,medium,1609383608204009474
anxiety,medium,1629504803737939968
depression,low,1629504803737939968
fear of future,low,1629504803737939968
life satisfaction,low,1629504803737939968
peace with thoughts and feelings,low,1629504803737939968
purpose in life,low,1629504803737939968
suffering,low,1629504803737939968
perceiving discrimination,high,1629504803737939968
religious criticism,high,1629504803737939968
life after death belief,high,1629504803737939968
seeking for forgiveness,medium,1629504803737939968
expressing empathy,low,1629504803737939968
life satisfaction,medium,1630523722288496642
positive functioning,medium,1630523722288496642
financial or material worry,low,1630523722288496642
happiness,high,1629988713454350338
life satisfaction,high,1629988713454350338
peace with thoughts and feelings,high,1629988713454350338
balance in the various aspects of own life,high,1629988713454350338
having hope,high,1629988713454350338
promoting good,medium,1629988713454350338
expressing delayed gratification,low,1629988713454350338
ptsd (post-traumatic stress disorder),low,1629988713454350338
happiness,high,1625879587115900928
nostalgia,high,1625879587115900928
expressing nostalgia,high,1625879587115900928
having hope,medium,1625879587115900928
having energy,high,1628441667316350979
vitality,high,1628441667316350979
self-esteem,high,1628441667316350979
expressing confidence,high,1628441667316350979
having hope,high,1628441667316350979
promoting good,medium,1628441667316350979
expressing empathy,low,1628441667316350979
purpose in life,high,1632966646187827201
positive functioning,high,1632966646187827201
expressing altruism,high,1632966646187827201
charitable giving/helping,high,1632966646187827201
promoting good,high,1632966646187827201
expressing empathy,high,1632966646187827201
resilience,high,1633095953077895169
positive functioning,medium,1633095953077895169
expressing job satisfaction,low,1633095953077895169
mastery (ability or capability),medium,1633095953077895169
balance in the various aspects of own life,medium,1633095953077895169
financial or material worry,high,1633095953077895169
expressing empathy,medium,1633095953077895169
happiness,low,1632622278113361922
resilience,low,1632622278113361922
self-esteem,medium,1632622278113361922
life satisfaction,low,1632622278113361922
anxiety,high,1632622278113361922
expressing altruism,low,1632622278113361922
loneliness,medium,1632622278113361922
quality of relationships,low,1632622278113361922
belonging to society,low,1632622278113361922
perceiving discrimination,high,1632622278113361922
expressing government approval,low,1632622278113361922
having hope,low,1632622278113361922
promoting good,low,1632622278113361922
expressing empathy,low,1632622278113361922
happiness,medium,1632021317766479872
life satisfaction,medium,1632021317766479872
positive functioning,high,1632021317766479872
purpose in life,high,1632021317766479872
expressing altruism,high,1632021317766479872
quality of relationships,high,1632021317766479872
volunteering,high,1632021317766479872
charitable giving/helping,high,1632021317766479872
promoting good,high,1632021317766479872
expressing empathy,high,1632021317766479872
happiness,low,1628816389036445696
self-esteem,low,1628816389036445696
life satisfaction,low,1628816389036445696
shame,high,1628816389036445696
quality of relationships,low,1628816389036445696
expressing gratitude,medium,1628816389036445696
feeling loved,low,1628816389036445696
shame,high,1628816389036445696
feeling having a political voice,low,1628816389036445696
expressing government approval,low,1628816389036445696
having hope,medium,1628816389036445696
promoting good,medium,1628816389036445696
expressing empathy,high,1628816389036445696
happiness,high,1632225712902922241
life satisfaction,medium,1632225712902922241
positive functioning,medium,1632225712902922241
expressing gratitude,low,1632225712902922241
balance in the various aspects of own life,medium,1632225712902922241
having hope,medium,1632225712902922241
promoting good,low,1632225712902922241
ptsd (post-traumatic stress disorder),low,1632225712902922241
expressing empathy,medium,1632225712902922241
happiness,high,1632229486736424963
life satisfaction,high,1632229486736424963
positive functioning,high,1632229486736424963
expressing optimism,high,1632229486736424963
expressing gratitude,medium,1632229486736424963
quality of relationships,medium,1632229486736424963
expressing delayed gratification,low,1632229486736424963
promoting good,medium,1632229486736424963
expressing empathy,low,1632229486736424963
misogyny,high,1626136102452056064
respect for women,low,1626136102452056064
empathy,low,1626136102452056064
expressing trust,low,1626136102452056064
feeling trusted,low,1626136102452056064
perceiving discrimination,medium,1626136102452056064
financial or material worry,low,1626136102452056064
life after death belief,low,1626136102452056064
volunteering,low,1626136102452056064
charitable giving/helping,low,1626136102452056064
seeking for forgiveness,low,1626136102452056064
feeling having a political voice,low,1626136102452056064
expressing government approval,low,1626136102452056064
having hope,medium,1626136102452056064
promoting good,low,1626136102452056064
happiness,low,1629481435911299075
life satisfaction,low,1629481435911299075
peace with thoughts and feelings,low,1629481435911299075
purpose in life,medium,1629481435911299075
anxiety,high,1629481435911299075
suffering,high,1629481435911299075
expressing altruism,high,1629481435911299075
quality of relationships,low,1629481435911299075
belonging to society,medium,1629481435911299075
expressing gratitude,low,1629481435911299075
mastery (ability or capability),high,1629481435911299075
expressing government disapproval,high,1629481435911299075
feeling having a political voice,high,1629481435911299075
promoting good,medium,1629481435911299075
expressing empathy,low,1629481435911299075
ptsd (post-traumatic stress disorder),notapplicable,1629481435911299075
describing smoking related health issues,notapplicable,1629481435911299075
describing drinking related health issues,notapplicable,1629481435911299075
describing health limitations,notapplicable,1629481435911299075
happiness,low,1631492706232066050
life satisfaction,low,1631492706232066050
positive functioning,low,1631492706232066050
expressing altruism,low,1631492706232066050
quality of relationships,low,1631492706232066050
expressing government approval,low,1631492706232066050
feeling having a political voice,medium,1631492706232066050
expressing empathy,medium,1631492706232066050
happiness,high,1632073388544884738
life satisfaction,high,1632073388544884738
positive functioning,high,1632073388544884738
expressing optimism,high,1632073388544884738
expressing gratitude,high,1632073388544884738
quality of relationships,high,1632073388544884738
expressing altruism,medium,1632073388544884738
promoting good,high,1632073388544884738
having hope,high,1632073388544884738
expressing delayed gratification,low,1632073388544884738
expressing empathy,high,1632073388544884738
happiness,high,1630297230413291526
life satisfaction,medium,1630297230413291526
expressing gratitude,low,1630297230413291526
quality of relationships,medium,1630297230413291526
expressing empathy,low,1630297230413291526
resilience,medium,1632707116451463169
self-esteem,medium,1632707116451463169
life satisfaction,low,1632707116451463169
vitality,low,1632707116451463169
expressing altruism,medium,1632707116451463169
quality of relationships,low,1632707116451463169
belonging to society,medium,1632707116451463169
mastery (ability or capability),high,1632707116451463169
feeling having a political voice,high,1632707116451463169
expressing government approval,medium,1632707116451463169
promoting good,high,1632707116451463169
expressing empathy,medium,1632707116451463169
happiness,high,1628086851197186097
life satisfaction,high,1628086851197186097
expressing altruism,high,1628086851197186097
quality of relationships,high,1628086851197186097
expressing gratitude,medium,1628086851197186097
having hope,high,1628086851197186097
promoting good,high,1628086851197186097
expressing empathy,high,1628086851197186097
anger,high,1631555565133365248
frustration,high,1631555565133365248
disgust,high,1631555565133365248
resentment,high,1631555565133365248
perceiving discrimination,high,1631555565133365248
expressing trust,low,1631555565133365248
financial or material worry,high,1631555565133365248
expressing government approval,low,1631555565133365248
expressing empathy,low,1631555565133365248
anxiety,medium,1628944326867800066
fear of future,medium,1628944326867800066
suffering,low,1628944326867800066
expressing government approval,medium,1628944326867800066
anger,high,1633881721249890304
frustration,high,1633881721249890304
anxiety,medium,1633881721249890304
defensiveness,high,1633881721249890304
expressing trust,low,1633881721249890304
feeling trusted,low,1633881721249890304
perceiving discrimination,medium,1633881721249890304
expressing government approval,low,1633881721249890304
feeling having a political voice,medium,1633881721249890304
happiness,high,1628260251119271936
optimism,high,1628260251119271936
purpose in life,high,1628260251119271936
expressing altruism,high,1628260251119271936
belonging to society,medium,1628260251119271936
expressing government approval,high,1628260251119271936
feeling having a political voice,high,1628260251119271936
promoting good,high,1628260251119271936
expressing empathy,low,1628260251119271936
happiness,high,1628003238589997056
life satisfaction,high,1628003238589997056
positive functioning,high,1628003238589997056
expressing optimism,high,1628003238589997056
expressing gratitude,high,1628003238589997056
quality of relationships,medium,1628003238589997056
expressing trust,medium,1628003238589997056
expressing government approval,medium,1628003238589997056
having hope,high,1628003238589997056
promoting good,high,1628003238589997056
expressing empathy,high,1628003238589997056
happiness,high,1629557637036806146
life satisfaction,medium,1629557637036806146
positive functioning,high,1629557637036806146
quality of relationships,medium,1629557637036806146
expressing gratitude,low,1629557637036806146
balance in the various aspects of own life,medium,1629557637036806146
having hope,medium,1629557637036806146
expressing empathy,low,1629557637036806146
happiness,low,1630697547852308481
life satisfaction,low,1630697547852308481
fear of future,medium,1630697547852308481
anxiety,medium,1630697547852308481
suffering,medium,1630697547852308481
expressing altruism,high,1630697547852308481
belonging to society,medium,1630697547852308481
expressing gratitude,low,1630697547852308481
perceiving discrimination,high,1630697547852308481
promoting good,high,1630697547852308481
expressing delayed gratification,medium,1630697547852308481
having hope,medium,1630697547852308481
expressing empathy,high,1630697547852308481
happiness,high,1629974806966706177
life satisfaction,high,1629974806966706177
quality of relationships,medium,1629974806966706177
expressing gratitude,low,1629974806966706177
balance in the various aspects of own life,medium,1629974806966706177
life after death belief,medium,1629974806966706177
seeking for forgiveness,low,1629974806966706177
expressing empathy,medium,1629974806966706177
anxiety,medium,1631031935484022784
suffering,low,1631031935484022784
frustration,medium,1631031935484022784
expressing trust,low,1631031935484022784
perceiving discrimination,medium,1631031935484022784
feeling having a political voice,medium,1631031935484022784
expressing government approval,low,1631031935484022784
expressing empathy,low,1631031935484022784
anxiety,high,1630858052491685889
frustration,high,1630858052491685889
loneliness,medium,1630858052491685889
quality of relationships,low,1630858052491685889
financial or material worry,medium,1630858052491685889
expressing empathy,low,1630858052491685889
happiness,high,1632796672030912514
life satisfaction,high,1632796672030912514
positive functioning,high,1632796672030912514
expressing optimism,high,1632796672030912514
expressing gratitude,medium,1632796672030912514
quality of relationships,low,1632796672030912514
having hope,medium,1632796672030912514
expressing delayed gratification,low,1632796672030912514
anxiety,medium,1632617707420938241
fear of future,low,1632617707420938241
suffering,low,1632617707420938241
expressing concern and empathy,high,1632617707420938241
quality of relationships,medium,1632617707420938241
financial or material worry,low,1632617707420938241
having hope,medium,1632617707420938241
expressing empathy,high,1632617707420938241
happiness,high,1627725299440812046
feeling loved by god,high,1627725299440812046
belief in god,high,1627725299440812046
life after death belief,medium,1627725299440812046
expressing delayed gratification,low,1627725299440812046
expressing empathy,low,1627725299440812046
happiness,low,1626514849269415937
life satisfaction,low,1626514849269415937
positive functioning,low,1626514849269415937
expressing optimism,low,1626514849269415937
expressing altruism,low,1626514849269415937
loneliness,medium,1626514849269415937
quality of relationships,low,1626514849269415937
belonging to society,low,1626514849269415937
expressing government approval,low,1626514849269415937
feeling having a political voice,medium,1626514849269415937
expressing empathy,low,1626514849269415937
happiness,low,1630338121853222914
life satisfaction,low,1630338121853222914
positive functioning,low,1630338121853222914
peace with thoughts and feelings,low,1630338121853222914
expressing trust,low,1630338121853222914
feeling trusted,low,1630338121853222914
quality of relationships,low,1630338121853222914
expressing government approval,low,1630338121853222914
having hope,low,1630338121853222914
promoting good,low,1630338121853222914
expressing empathy,low,1630338121853222914
happiness,low,1628121803574091776
resilience,medium,1628121803574091776
anxiety,high,1628121803574091776
expressing altruism,low,1628121803574091776
loneliness,medium,1628121803574091776
quality of relationships,low,1628121803574091776
belonging to society,low,1628121803574091776
expressing gratitude,low,1628121803574091776
expressing trust,low,1628121803574091776
feeling trusted,low,1628121803574091776
expressing government approval,low,1628121803574091776
having hope,medium,1628121803574091776
promoting good,medium,1628121803574091776
expressing empathy,low,1628121803574091776
happiness,medium,1630755913769385984
life satisfaction,medium,1630755913769385984
nostalgia,high,1630755913769385984
gratitude,high,1630755913769385984
expressing gratitude,high,1630755913769385984
belonging to society,medium,1630755913769385984
expressing delayed gratification,low,1630755913769385984
charitable giving/helping,medium,1630755913769385984
having hope,medium,1630755913769385984
expressing empathy,high,1630755913769385984
happiness,medium,1626849995969241088
life satisfaction,medium,1626849995969241088
positive functioning,medium,1626849995969241088
vitality,medium,1626849995969241088
expressing gratitude,high,1626849995969241088
mastery (ability or capability),medium,1626849995969241088
financial or material worry,low,1626849995969241088
having hope,high,1626849995969241088
promoting good,medium,1626849995969241088
describing health limitations,low,1626849995969241088
vitality,high,1626854418665570305
having energy,high,1626854418665570305
expressing altruism,low,1626854418665570305
quality of relationships,medium,1626854418665570305
having hope,high,1626854418665570305
promoting good,medium,1626854418665570305
expressing empathy,low,1626854418665570305
happiness,high,1632203259619471362
resilience,high,1632203259619471362
self-esteem,medium,1632203259619471362
life satisfaction,high,1632203259619471362
vitality,high,1632203259619471362
belief in god,high,1632203259619471362
feeling loved by god,high,1632203259619471362
spiritual comfort,high,1632203259619471362
life after death belief,high,1632203259619471362
promoting good,high,1632203259619471362
having hope,high,1632203259619471362
expressing empathy,medium,1632203259619471362
happiness,high,1625793222642397186
life satisfaction,high,1625793222642397186
positive functioning,high,1625793222642397186
expressing gratitude,medium,1625793222642397186
feeling loved,high,1625793222642397186
having hope,medium,1625793222642397186
promoting good,low,1625793222642397186
expressing empathy,high,1625793222642397186
happiness,high,1627727144674594820
life satisfaction,medium,1627727144674594820
expressing gratitude,low,1627727144674594820
belonging to society,medium,1627727144674594820
happiness,medium,1626974481850765313
resilience,high,1626974481850765313
life satisfaction,medium,1626974481850765313
vitality,medium,1626974481850765313
positive functioning,medium,1626974481850765313
expressing altruism,high,1626974481850765313
quality of relationships,medium,1626974481850765313
expressing gratitude,high,1626974481850765313
expressing trust,medium,1626974481850765313
having hope,high,1626974481850765313
expressing delayed gratification,medium,1626974481850765313
promoting good,high,1626974481850765313
expressing empathy,high,1626974481850765313
happiness,medium,1629704923238526976
life satisfaction,medium,1629704923238526976
vitality,low,1629704923238526976
balance in the various aspects of own life,medium,1629704923238526976
mastery (ability or capability),low,1629704923238526976
financial or material worry,medium,1629704923238526976
having hope,low,1629704923238526976
ptsd (post-traumatic stress disorder),low,1629704923238526976
describing health limitations,medium,1629704923238526976
happiness,high,1627268044950220803
life satisfaction,high,1627268044950220803
positive functioning,high,1627268044950220803
expressing gratitude,high,1627268044950220803
expressing trust,medium,1627268044950220803
feeling loved by god,low,1627268044950220803
belief in god,low,1627268044950220803
having hope,medium,1627268044950220803
promoting good,low,1627268044950220803
expressing delayed gratification,low,1627268044950220803
happiness,high,1632734361903673345
life satisfaction,high,1632734361903673345
positive functioning,high,1632734361903673345
expressing gratitude,high,1632734361903673345
expressing altruism,high,1632734361903673345
having hope,high,1632734361903673345
promoting good,high,1632734361903673345
expressing empathy,high,1632734361903673345
happiness,medium,1629491081350983680
life satisfaction,medium,1629491081350983680
positive functioning,medium,1629491081350983680
belonging to society,medium,1629491081350983680
quality of relationships,low,1629491081350983680
expressing government approval,low,1629491081350983680
having hope,medium,1629491081350983680
promoting good,medium,1629491081350983680
happiness,low,1632133004356198400
life satisfaction,low,1632133004356198400
positive functioning,low,1632133004356198400
expressing optimism,low,1632133004356198400
expressing altruism,low,1632133004356198400
belonging to society,medium,1632133004356198400
life after death belief,high,1632133004356198400
expressing government approval,medium,1632133004356198400
having hope,medium,1632133004356198400
expressing empathy,low,1632133004356198400
happiness,high,1630015001619513344
life satisfaction,high,1630015001619513344
positive functioning,high,1630015001619513344
expressing gratitude,high,1630015001619513344
quality of relationships,high,1630015001619513344
belonging to society,medium,1630015001619513344
promoting good,high,1630015001619513344
expressing delayed gratification,null,1630015001619513344
having hope,medium,1630015001619513344
expressing empathy,high,1630015001619513344
happiness,high,1625938489891033099
life satisfaction,high,1625938489891033099
expressing gratitude,low,1625938489891033099
belonging to society,medium,1625938489891033099
promoting good,medium,1625938489891033099
expressing delayed gratification,low,1625938489891033099
resilience,high,1628582186726072321
stress,low,1628582186726072321
life satisfaction,medium,1628582186726072321
positive functioning,high,1628582186726072321
balance in the various aspects of own life,medium,1628582186726072321
mastery (ability or capability),high,1628582186726072321
quality of relationships,high,1628582186726072321
having hope,high,1628582186726072321
promoting good,medium,1628582186726072321
expressing delayed gratification,low,1628582186726072321
expressing empathy,high,1628582186726072321
life satisfaction,medium,1630075239874052096
happiness,medium,1630075239874052096
resilience,high,1630075239874052096
positive functioning,high,1630075239874052096
expressing gratitude,high,1630075239874052096
balance in the various aspects of own life,medium,1630075239874052096
having hope,high,1630075239874052096
promoting good,medium,1630075239874052096
expressing delayed gratification,low,1630075239874052096
expressing empathy,medium,1630075239874052096
happiness,high,1629794901368905728
resilience,high,1629794901368905728
self-esteem,high,1629794901368905728
life satisfaction,high,1629794901368905728
optimism,high,1629794901368905728
expressing trust,high,1629794901368905728
belief in god,high,1629794901368905728
life after death belief,high,1629794901368905728
having hope,high,1629794901368905728
expressing empathy,low,1629794901368905728
happiness,high,1632624201403187200
self-esteem,high,1632624201403187200
mastery (ability or capability),medium,1632624201403187200
balance in the various aspects of own life,low,1632624201403187200
expressing delayed gratification,low,1632624201403187200
promoting good,medium,1632624201403187200
describing drinking related health issues,medium,1632624201403187200
happiness,high,1631445415823278080
life satisfaction,high,1631445415823278080
positive functioning,high,1631445415823278080
vitality,high,1631445415823278080
expressing gratitude,high,1631445415823278080
quality of relationships,medium,1631445415823278080
having hope,high,1631445415823278080
describing health limitations,medium,1631445415823278080
purpose in life,high,1627399917152145408
positive functioning,high,1627399917152145408
life satisfaction,high,1627399917152145408
expressing altruism,high,1627399917152145408
quality of relationships,medium,1627399917152145408
promoting good,high,1627399917152145408
having hope,high,1627399917152145408
expressing empathy,high,1627399917152145408
happiness,low,1626113449242554370
anger,high,1626113449242554370
expressing altruism,low,1626113449242554370
loneliness,medium,1626113449242554370
quality of relationships,low,1626113449242554370
belonging to society,low,1626113449242554370
expressing gratitude,low,1626113449242554370
expressing trust,low,1626113449242554370
feeling trusted,low,1626113449242554370
expressing government approval,low,1626113449242554370
feeling having a political voice,low,1626113449242554370
seeking for forgiveness,low,1626113449242554370
ptsd (post-traumatic stress disorder),medium,1626113449242554370
expressing empathy,low,1626113449242554370
happiness,high,1631448118821814272
life satisfaction,medium,1631448118821814272
positive functioning,high,1631448118821814272
expressing optimism,high,1631448118821814272
expressing gratitude,low,1631448118821814272
belief in god,medium,1631448118821814272
life after death belief,low,1631448118821814272
expressing government approval,low,1631448118821814272
having hope,low,1631448118821814272
expressing empathy,low,1631448118821814272
anxiety,medium,1632144941949304833
fear of future,medium,1632144941949304833
loneliness,low,1632144941949304833
quality of relationships,medium,1632144941949304833
financial or material worry,low,1632144941949304833
ptsd (post-traumatic stress disorder),low,1632144941949304833
expressing empathy,medium,1632144941949304833
happiness,high,1629806912282738688
amusement,high,1629806912282738688
quality of relationships,low,1629806912282738688
describing drinking related health issues,medium,1629806912282738688
life satisfaction,low,1630807741257113600
happiness,low,1630807741257113600
fear of future,medium,1630807741257113600
loneliness,medium,1630807741257113600
quality of relationships,low,1630807741257113600
having hope,low,1630807741257113600
promoting good,medium,1630807741257113600
expressing empathy,medium,1630807741257113600
skepticism,high,1627863827055517696
critical thinking,high,1627863827055517696
cynicism,medium,1627863827055517696
expressing trust,low,1627863827055517696
belonging to society,medium,1627863827055517696
life after death belief,low,1627863827055517696
having hope,medium,1627863827055517696
expressing empathy,low,1627863827055517696
anger,high,1632646080692371456
frustration,high,1632646080692371456
resentment,high,1632646080692371456
disgust,medium,1632646080692371456
anxiety,low,1632646080692371456
perceiving discrimination,high,1632646080692371456
belonging to society,low,1632646080692371456
financial or material worry,high,1632646080692371456
feeling having a political voice,low,1632646080692371456
expressing government approval,low,1632646080692371456
expressing empathy,low,1632646080692371456
happiness,high,1630499210901483521
life satisfaction,high,1630499210901483521
positive functioning,high,1630499210901483521
expressing optimism,high,1630499210901483521
expressing gratitude,high,1630499210901483521
quality of relationships,medium,1630499210901483521
expressing delayed gratification,low,1630499210901483521
having hope,medium,1630499210901483521
promoting good,medium,1630499210901483521
expressing empathy,high,1630499210901483521
happiness,high,1629237860199985154
life satisfaction,high,1629237860199985154
positive functioning,high,1629237860199985154
expressing government approval,low,1629237860199985154
having hope,medium,1629237860199985154
describing drinking related health issues,low,1629237860199985154
happiness,high,1631612189319786496
life satisfaction,high,1631612189319786496
expressing altruism,low,1631612189319786496
quality of relationships,low,1631612189319786496
expressing government approval,low,1631612189319786496
promoting good,low,1631612189319786496
expressing empathy,low,1631612189319786496
