"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"fear of future",0.671816283924843,0.354679802955665,0.791208791208791,0.228571428571429,0.960689655172414,0.228571428571429,0.594630541871921,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"vitality",0.482254697286013,0.149519890260631,0.641176470588235,0.0846273291925466,0.944896115627823,0.0846273291925466,0.514761722410185,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"having energy",0.471398747390397,0.0759124087591241,0.65,0.0403100775193798,0.974660633484163,0.0403100775193798,0.507485355501771,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"positive functioning",0.516492693110647,0.33448275862069,0.619148936170213,0.229133858267717,0.840888888888889,0.229133858267717,0.535011373578303,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing job satisfaction",0.978705636743215,NA,0,NA,0.978705636743215,NA,NA,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing optimism",0.511482254697286,0.400614754098361,0.650582362728785,0.289415247964471,0.798850574712644,0.289415247964471,0.544132911338557,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"peace with thoughts and feelings",0.498538622129436,0.108389012620638,0.5,0.0607826810990841,0.938860971524288,0.0607826810990841,0.499821826311686,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"purpose in life",0.450939457202505,0.118041582830315,0.739495798319328,0.0641399416909621,0.96969696969697,0.0641399416909621,0.516918455693966,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"depression",0.591649269311065,0.152512998266898,0.822429906542056,0.0840496657115568,0.985905044510386,0.0840496657115568,0.534977355110971,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"anxiety",0.542797494780793,0.203636363636364,0.915032679738562,0.114566284779051,0.988917306052856,0.114566284779051,0.551741795415953,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"suffering",0.95615866388309,NA,0,NA,0.95615866388309,NA,NA,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"feeling pain",0.507306889352818,0.0664556962025317,0.933333333333333,0.0344544708777687,0.997448979591837,0.0344544708777687,0.515951725234803,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing altruism",0.818789144050104,0.445012787723785,0.533742331288344,0.381578947368421,0.921609076843734,0.381578947368421,0.651594012106077,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"loneliness",0.799164926931107,0.267884322678843,0.771929824561403,0.162062615101289,0.985961123110151,0.162062615101289,0.57401186910572,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"quality of relationships",0.336951983298539,0.239463601532567,0.943396226415094,0.13713658804169,0.973776223776224,0.13713658804169,0.555456405908957,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"belonging to society",0.327348643006263,0.279194630872483,0.899135446685879,0.165254237288136,0.930966469428008,0.165254237288136,0.548110353358072,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing gratitude",0.49812108559499,0.308400460299194,0.848101265822785,0.188466947960619,0.950668036998972,0.188466947960619,0.569567492479796,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing trust",0.56910229645094,0.158238172920065,0.60248447204969,0.0910798122065728,0.95187969924812,0.0910798122065728,0.521479755727347,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"feeling trusted",0.569937369519833,0.0567765567765568,0.5,0.0300970873786408,0.977289377289377,0.0300970873786408,0.503693232334009,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"balance in the various aspects of own life",0.680584551148225,0.185303514376997,0.455497382198953,0.116310160427807,0.93685488767456,0.116310160427807,0.526582524051184,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"mastery (ability, capability)",0.492275574112735,0.26835138387485,0.828996282527881,0.160086145010768,0.954091816367265,0.160086145010768,0.557088980689017,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"perceiving discrimination",0.78580375782881,0.351453855878635,0.716494845360825,0.232830820770519,0.969410456062291,0.232830820770519,0.601120638416405,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"feeling loved by god",0.555741127348643,0.0274223034734918,0.75,0.0139664804469274,0.996214988644966,0.0139664804469274,0.505090734545947,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"belief in god",0.548643006263048,0.08,0.92156862745098,0.0418149466192171,0.996852871754524,0.0418149466192171,0.51933390918687,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"religious criticism",0.640083507306889,0.0506607929515419,0.657142857142857,0.0263459335624284,0.992115637319317,0.0263459335624284,0.509230785440873,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"spiritual punishment",0.644676409185804,0.00931315483119907,0.444444444444444,0.00470588235294118,0.996763754045307,0.00470588235294118,0.500734818199124,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"feeling religious comfort",0.679331941544885,0.0229007633587786,0.6,0.0116731517509728,0.996305418719212,0.0116731517509728,0.503989285235092,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"financial/material worry",0.542797494780793,0.233729881035689,0.927777777777778,0.133706965572458,0.988656195462478,0.133706965572458,0.561181580517468,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"life after death belief",0.607933194154489,0.0388945752302968,0.904761904761905,0.0198744769874477,0.998610145934677,0.0198744769874477,0.509242311461062,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"volunteering",0.647181628392484,0.0364880273660205,0.592592592592593,0.0188235294117647,0.992880258899676,0.0188235294117647,0.50585189415572,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"charitable giving/helping",0.64258872651357,0.0446428571428571,0.769230769230769,0.0229885057471264,0.996065573770492,0.0229885057471264,0.509527039758809,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"seeking for forgiveness",0.640083507306889,0.00691244239631336,0.5,0.00348027842227378,0.998043052837573,0.00348027842227378,0.500761665629924,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"feeling having a political voice",0.431315240083507,0.271657754010695,0.863945578231292,0.161167512690355,0.951159951159951,0.161167512690355,0.556163731925153,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing government approval",0.456367432150313,0.0646551724137931,0.775862068965517,0.0337331334332834,0.987747408105561,0.0337331334332834,0.510740270769422,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"having hope",0.288935281837161,0.321784149741139,0.94392523364486,0.193951032165146,0.923076923076923,0.193951032165146,0.558513977621035,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"promoting good",0.479749478079332,0.328663793103448,0.745721271393643,0.210780926053905,0.890295358649789,0.210780926053905,0.550538142351847,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing delayed gratification",0.630480167014614,0.0199335548172757,0.290322580645161,0.0103211009174312,0.985554826001313,0.0103211009174312,0.497937963459372,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"ptsd (post-traumatic stress disorder)",0.610020876826722,0.0371134020618557,0.692307692307692,0.0190677966101695,0.994486560992419,0.0190677966101695,0.506777178801294,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"describing smoking related health issues",0.615866388308977,0.0254237288135593,0.923076923076923,0.0128893662728249,0.99931693989071,0.0128893662728249,0.506103153081768,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"describing drinking related health issues",0.580375782881002,0.0308582449373192,0.941176470588235,0.0156862745098039,0.999272727272727,0.0156862745098039,0.507479500891266,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"describing health limitations",0.344885177453027,0.101888952489983,0.908163265306122,0.0539721043056398,0.987935656836461,0.0539721043056398,0.52095388057105,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"expressing empathy",0.29937369519833,0.402421652421652,0.974137931034483,0.25359066427289,0.910179640718563,0.25359066427289,0.581885152495727,"LLAMA31",8,"NO","FULL",110170,2395,0.574530271398747,0.559126804030135,0.0208132885540528,0.4046564400472,0.135680972981993,0.562306223071114,0.425469728601253,"classified-L31-8B"
"happiness",0.557784145176695,0.550048590864917,0.600849256900212,0.507168458781362,0.615541922290389,0.507168458781362,0.561355190535875,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"resilience",0.638013371537727,0.24950495049505,0.543103448275862,0.161953727506427,0.919452887537994,0.161953727506427,0.54070330752221,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"self-esteem",0.702960840496657,0.228287841191067,0.446601941747573,0.153333333333333,0.923694779116466,0.153333333333333,0.5385140562249,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"life satisfaction",0.624641833810888,0.251428571428571,0.481751824817518,0.170103092783505,0.892261001517451,0.170103092783505,0.531182047150478,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"fear of future",0.87010506208214,0.170731707317073,0.112,0.358974358974359,0.889880952380952,0.358974358974359,0.624427655677656,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"vitality",0.778414517669532,0.10077519379845,0.191176470588235,0.068421052631579,0.935822637106184,0.068421052631579,0.502121844868882,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"having energy",0.811843361986628,0.0751173708920188,0.25,0.0441988950276243,0.972286374133949,0.0441988950276243,0.508242634580787,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"positive functioning",0.559694364851958,0.245499181669394,0.412087912087912,0.174825174825175,0.826860841423948,0.174825174825175,0.500843008124562,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing job satisfaction",0.978032473734479,NA,0,NA,0.978032473734479,NA,NA,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing optimism",0.534861509073543,0.335607094133697,0.530172413793103,0.245508982035928,0.8003663003663,0.245508982035928,0.522937641201114,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"peace with thoughts and feelings",0.691499522445081,0.124661246612466,0.365079365079365,0.0751633986928105,0.946018893387314,0.0751633986928105,0.510591146040063,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"purpose in life",0.7621776504298,0.13840830449827,0.350877192982456,0.0862068965517241,0.954601226993865,0.0862068965517241,0.520404061772795,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"depression",0.721107927411652,0.160919540229885,0.549019607843137,0.0942760942760943,0.969333333333333,0.0942760942760943,0.531804713804714,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"anxiety",0.615090735434575,0.155136268343815,0.528571428571429,0.0909090909090909,0.9484375,0.0909090909090909,0.519673295454545,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"suffering",0.946513849092646,NA,0,NA,0.946513849092646,NA,NA,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"feeling pain",0.562559694364852,0.0296610169491525,0.333333333333333,0.0155210643015521,0.976510067114094,0.0155210643015521,0.496015565707823,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing altruism",0.835721107927412,0.148514851485149,0.108695652173913,0.234375,0.874872838250254,0.234375,0.554623919125127,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"loneliness",0.901623686723973,0.148760330578512,0.145161290322581,0.152542372881356,0.946356275303644,0.152542372881356,0.5494493240925,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"quality of relationships",0.815663801337154,0.102325581395349,0.0887096774193548,0.120879120879121,0.881799163179916,0.120879120879121,0.501339142029519,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"belonging to society",0.821394460362942,0.153846153846154,0.131782945736434,0.184782608695652,0.882722513089005,0.184782608695652,0.533752560892329,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing gratitude",0.778414517669532,0.210884353741497,0.256198347107438,0.179190751445087,0.897025171624714,0.179190751445087,0.5381079615349,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing trust",0.868194842406877,0.103896103896104,0.125,0.0888888888888889,0.941483803552769,0.0888888888888889,0.515186346220829,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"feeling trusted",0.828080229226361,0.0526315789473684,0.227272727272727,0.0297619047619048,0.9806598407281,0.0297619047619048,0.505210872745002,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"balance in the various aspects of own life",0.793696275071633,0.162790697674419,0.214285714285714,0.13125,0.913190529875986,0.13125,0.522220264937993,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"mastery (ability, capability)",0.74785100286533,0.232558139534884,0.327868852459016,0.18018018018018,0.900606060606061,0.18018018018018,0.54039312039312,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"perceiving discrimination",0.828080229226361,0.0909090909090909,0.128571428571429,0.0703125,0.933623503808487,0.0703125,0.501968001904244,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"feeling loved by god",0.829035339063992,0.0218579234972678,0.181818181818182,0.0116279069767442,0.989714285714286,0.0116279069767442,0.500671096345515,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"belief in god",0.822349570200573,0.0510204081632653,0.192307692307692,0.0294117647058824,0.976054732041049,0.0294117647058824,0.502733248373466,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"religious criticism",0.94269340974212,0.0909090909090909,0.25,0.0555555555555556,0.990936555891239,0.0555555555555556,0.523246055723397,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"spiritual punishment",0.85577841451767,0.050314465408805,0.5,0.0264900662251656,0.995535714285714,0.0264900662251656,0.51101289025544,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"feeling religious comfort",0.867239732569245,0.0141843971631206,0.2,0.00735294117647059,0.995609220636663,0.00735294117647059,0.501481080906567,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"financial/material worry",0.898758357211079,0.242857142857143,0.202380952380952,0.303571428571429,0.932391523713421,0.303571428571429,0.617981476142425,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"life after death belief",0.853868194842407,0.0496894409937888,0.4,0.0264900662251656,0.993303571428571,0.0264900662251656,0.509896818826868,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"volunteering",0.948424068767908,NA,0,0,0.990029910269192,0,0.495014955134596,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"charitable giving/helping",0.931232091690544,0.0526315789473684,0.2,0.0303030303030303,0.99184505606524,0.0303030303030303,0.511074043184135,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"seeking for forgiveness",0.988538681948424,NA,0,0,0.996150144369586,0,0.498075072184793,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"feeling having a political voice",0.801337153772684,0.154471544715447,0.2,0.125827814569536,0.915178571428571,0.125827814569536,0.520503192999054,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing government approval",0.833810888252149,0.0333333333333333,0.142857142857143,0.0188679245283019,0.97972972972973,0.0188679245283019,0.499298827129016,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"having hope",0.743075453677173,0.206489675516224,0.189189189189189,0.227272727272727,0.832026875699888,0.227272727272727,0.529649801486308,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"promoting good",0.701050620821394,0.223325062034739,0.264705882352941,0.1931330472103,0.846437346437346,0.1931330472103,0.519785196823823,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing delayed gratification",0.730659025787966,0.0275862068965517,0.25,0.0145985401459854,0.984476067270375,0.0145985401459854,0.49953730370818,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"ptsd (post-traumatic stress disorder)",0.925501432664756,0.0714285714285714,0.157894736842105,0.0461538461538462,0.983706720977597,0.0461538461538462,0.514930283565721,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"describing smoking related health issues",0.933142311365807,0.054054054054054,0.5,0.0285714285714286,0.997952917093142,0.0285714285714286,0.513262172832285,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"describing drinking related health issues",0.92836676217765,0.157303370786517,0.583333333333333,0.0909090909090909,0.994845360824742,0.0909090909090909,0.542877225866917,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"describing health limitations",0.803247373447946,0.169354838709677,0.411764705882353,0.106598984771574,0.964705882352941,0.106598984771574,0.535652433562257,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"expressing empathy",0.481375358166189,0.364912280701754,0.644628099173554,0.254486133768352,0.80184331797235,0.254486133768352,0.528164725870351,"LLAMA32",1,"YES","FULL",48162,1047,0.791163157676176,0.782484116108135,0.0508076907105187,0.158029151613305,0.125713591557171,0.774553435347193,0.208836842323824,"classified-L32-1B-FT"
"happiness",0.482293423271501,0.590120160213618,0.796396396396396,0.468716861081654,0.534979423868313,0.468716861081654,0.501848142474984,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
